horizon,k,p_path_count,p_empirical,abs_diff
500,390,1.2260291577073926e-108,0.0,1.2260291577073926e-108
500,391,1.478222952296089e-109,0.0,1.478222952296089e-109
500,392,1.761584932218736e-110,0.0,1.761584932218736e-110
500,393,2.0747128972696126e-111,0.0,2.0747128972696126e-111
500,394,2.4147311095850095e-112,0.0,2.4147311095850095e-112
500,395,2.7771591061411683e-113,0.0,2.7771591061411683e-113
500,396,3.1558626206149642e-114,0.0,3.1558626206149642e-114
500,397,3.5431059288660274e-115,0.0,3.5431059288660274e-115
500,398,3.929719066832744e-116,0.0,3.929719066832744e-116
500,399,4.3053850141454334e-117,0.0,4.3053850141454334e-117
500,400,4.659041640307381e-118,0.0,4.659041640307381e-118
500,401,4.979381874215226e-119,0.0,4.979381874215226e-119
500,402,5.255424366175985e-120,0.0,5.255424366175985e-120
500,403,5.477117205443955e-121,0.0,5.477117205443955e-121
500,404,5.635930363451877e-122,0.0,5.635930363451877e-122
500,405,5.725389575570162e-123,0.0,5.725389575570162e-123
500,406,5.741506083875778e-124,0.0,5.741506083875778e-124
500,407,5.683063235005158e-125,0.0,5.683063235005158e-125
500,408,5.55173194175924e-126,0.0,5.55173194175924e-126
500,409,5.352001452761266e-127,0.0,5.352001452761266e-127
500,410,5.090928211163156e-128,0.0,5.090928211163156e-128
500,411,4.777721991706819e-129,0.0,4.777721991706819e-129
500,412,4.423203092183498e-130,0.0,4.423203092183498e-130
500,413,4.0391754283515855e-131,0.0,4.0391754283515855e-131
500,414,3.6377666901303103e-132,0.0,3.6377666901303103e-132
500,415,3.2307876284117733e-133,0.0,3.2307876284117733e-133
500,416,2.829158122407288e-134,0.0,2.829158122407288e-134
500,417,2.4424386668264352e-135,0.0,2.4424386668264352e-135
500,418,2.078493602323248e-136,0.0,2.078493602323248e-136
500,419,1.7432984185868365e-137,0.0,1.7432984185868365e-137
500,420,1.4408895092401404e-138,0.0,1.4408895092401404e-138
500,421,1.1734424235413424e-139,0.0,1.1734424235413424e-139
500,422,9.414551603903122e-141,0.0,9.414551603903122e-141
500,423,7.440071176336813e-142,0.0,7.440071176336813e-142
500,424,5.790621434413087e-143,0.0,5.790621434413087e-143
500,425,4.437854410239272e-144,0.0,4.437854410239272e-144
500,426,3.3484816978666544e-145,0.0,3.3484816978666544e-145
500,427,2.4869954397002254e-146,0.0,2.4869954397002254e-146
500,428,1.8179305784190567e-147,0.0,1.8179305784190567e-147
500,429,1.3076024140476731e-148,0.0,1.3076024140476731e-148
500,430,9.253133361865595e-150,0.0,9.253133361865595e-150
500,431,6.440696075544497e-151,0.0,6.440696075544497e-151
500,432,4.408809813616769e-152,0.0,4.408809813616769e-152
500,433,2.967328281022174e-153,0.0,2.967328281022174e-153
500,434,1.963242213579516e-154,0.0,1.963242213579516e-154
500,435,1.2765909960221486e-155,0.0,1.2765909960221486e-155
500,436,8.156462785855797e-157,0.0,8.156462785855797e-157
500,437,5.119453595568203e-158,0.0,5.119453595568203e-158
500,438,3.1558275589119064e-159,0.0,3.1558275589119064e-159
500,439,1.9101331791656835e-160,0.0,1.9101331791656835e-160
500,440,1.134916791517273e-161,0.0,1.134916791517273e-161
500,441,6.617590621091971e-163,0.0,6.617590621091971e-163
500,442,3.7857580476188704e-164,0.0,3.7857580476188704e-164
500,443,2.1242241221724722e-165,0.0,2.1242241221724722e-165
500,444,1.1687333490717272e-166,0.0,1.1687333490717272e-166
500,445,6.30328098375763e-168,0.0,6.30328098375763e-168
500,446,3.3313304366432056e-169,0.0,3.3313304366432056e-169
500,447,1.7247540132189178e-170,0.0,1.7247540132189178e-170
500,448,8.744766839981121e-172,0.0,8.744766839981121e-172
500,449,4.340386977528014e-173,0.0,4.340386977528014e-173
500,450,2.1081879605136074e-174,0.0,2.1081879605136074e-174
500,451,1.001673088619072e-175,0.0,1.001673088619072e-175
500,452,4.653790898451441e-177,0.0,4.653790898451441e-177
500,453,2.1133582131094532e-178,0.0,2.1133582131094532e-178
500,454,9.37644770448184e-180,0.0,9.37644770448184e-180
500,455,4.062636682004691e-181,0.0,4.062636682004691e-181
500,456,1.7182204012237883e-182,0.0,1.7182204012237883e-182
500,457,7.08987474090466e-184,0.0,7.08987474090466e-184
500,458,2.8527568358599536e-185,0.0,2.8527568358599536e-185
500,459,1.1187281709254719e-186,0.0,1.1187281709254719e-186
500,460,4.2734026404917104e-188,0.0,4.2734026404917104e-188
500,461,1.5891178086737068e-189,0.0,1.5891178086737068e-189
500,462,5.749127508188735e-191,0.0,5.749127508188735e-191
500,463,2.0222170192333105e-192,0.0,2.0222170192333105e-192
500,464,6.910901759079355e-194,0.0,6.910901759079355e-194
500,465,2.2930180951784036e-195,0.0,2.2930180951784036e-195
500,466,7.380959533836062e-197,0.0,7.380959533836062e-197
500,467,2.3030219408114976e-198,0.0,2.3030219408114976e-198
500,468,6.959681689265513e-200,0.0,6.959681689265513e-200
500,469,2.0351186176347528e-201,0.0,2.0351186176347528e-201
500,470,5.752766913070883e-203,0.0,5.752766913070883e-203
500,471,1.5703640345052453e-204,0.0,1.5703640345052453e-204
500,472,4.1350384685822135e-206,0.0,4.1350384685822135e-206
500,473,1.0490583852639868e-207,0.0,1.0490583852639868e-207
500,474,2.560992441422029e-209,0.0,2.560992441422029e-209
500,475,6.007741667095287e-211,0.0,6.007741667095287e-211
500,476,1.3522827882117244e-212,0.0,1.3522827882117244e-212
500,477,2.9159736673029094e-214,0.0,2.9159736673029094e-214
500,478,6.013215273278564e-216,0.0,6.013215273278564e-216
500,479,1.1836331882981961e-217,0.0,1.1836331882981961e-217
500,480,2.2193122280591182e-219,0.0,2.2193122280591182e-219
500,481,3.954818345219694e-221,0.0,3.954818345219694e-221
500,482,6.6812283840403845e-223,0.0,6.6812283840403845e-223
500,483,1.0670994757118625e-224,0.0,1.0670994757118625e-224
500,484,1.6063185732380459e-226,0.0,1.6063185732380459e-226
500,485,2.271083697067046e-228,0.0,2.271083697067046e-228
500,486,3.004078964374399e-230,0.0,3.004078964374399e-230
500,487,3.7011239807487465e-232,0.0,3.7011239807487465e-232
500,488,4.2255221091686514e-234,0.0,4.2255221091686514e-234
500,489,4.444019746715497e-236,0.0,4.444019746715497e-236
500,490,4.275587511417242e-238,0.0,4.275587511417242e-238
500,491,3.731964659369138e-240,0.0,3.731964659369138e-240
500,492,2.9257562660559442e-242,0.0,2.9257562660559442e-242
500,493,2.034718933217695e-244,0.0,2.034718933217695e-244
500,494,1.2356592711848352e-246,0.0,1.2356592711848352e-246
500,495,6.419009200960183e-249,0.0,6.419009200960183e-249
500,496,2.7731894589401712e-251,0.0,2.7731894589401712e-251
500,497,9.565470970762302e-254,0.0,9.565470970762302e-254
500,498,2.4695708186133314e-256,0.0,2.4695708186133314e-256
500,499,4.242034042851414e-259,0.0,4.242034042851414e-259
500,500,3.6360291795869266e-262,0.0,3.6360291795869266e-262
