horizon,k,p_empirical,p_markov_DP,p_iid_path_count,abs_diff_emp_vs_markov,abs_diff_emp_vs_iid
500,32,0.0,3.303541685541379e-48,9.810859487987792e-101,3.303541685541379e-48,9.810859487987792e-101
500,33,0.0,1.314643881542024e-47,1.3913582546601647e-99,1.314643881542024e-47,1.3913582546601647e-99
500,34,0.0,5.118150777687267e-47,1.9110714850771688e-98,5.118150777687267e-47,1.9110714850771688e-98
500,35,0.0,1.950822027832862e-46,2.54445517727433e-97,1.950822027832862e-46,2.54445517727433e-97
500,36,0.0,7.28492624871538e-46,3.2865879373128766e-96,7.28492624871538e-46,3.2865879373128766e-96
500,37,0.0,2.6669869573770013e-45,4.1215589267903424e-95,2.6669869573770013e-45,4.1215589267903424e-95
500,38,0.0,9.57797309790366e-45,5.021794166065521e-94,9.57797309790366e-45,5.021794166065521e-94
500,39,0.0,3.376267887672023e-44,5.9488946274912216e-93,3.376267887672023e-44,5.9488946274912216e-93
500,40,0.0,1.1688272601099396e-43,6.856101058182876e-92,1.1688272601099396e-43,6.856101058182876e-92
500,41,0.0,3.975946986398496e-43,7.692210943331544e-91,3.975946986398496e-43,7.692210943331544e-91
500,42,0.0,1.3296042238984323e-42,8.406487673781021e-90,1.3296042238984323e-42,8.406487673781021e-90
500,43,0.0,4.3732006055428285e-42,8.953886871147641e-89,4.3732006055428285e-42,8.953886871147641e-89
500,44,0.0,1.4153538199916035e-41,9.299832500254367e-88,1.4153538199916035e-41,9.299832500254367e-88
500,45,0.0,4.5092374102086396e-41,9.423830266926028e-87,4.5092374102086396e-41,9.423830266926028e-87
500,46,0.0,1.4147789866461266e-40,9.321397329240284e-86,1.4147789866461266e-40,9.321397329240284e-86
500,47,0.0,4.373087742789279e-40,9.004073164843578e-85,4.373087742789279e-40,9.004073164843578e-85
500,48,0.0,1.3321735399672121e-39,8.497594049318504e-84,1.3321735399672121e-39,8.497594049318504e-84
500,49,0.0,4.000903967957296e-39,7.838596959781886e-83,4.000903967957296e-39,7.838596959781886e-83
500,50,0.0,1.185018344187032e-38,7.07041445772333e-82,1.185018344187032e-38,7.07041445772333e-82
500,51,0.0,3.4625830091885615e-38,6.238600992107772e-81,3.4625830091885615e-38,6.238600992107772e-81
500,52,0.0,9.984264357205814e-38,5.3867920104925e-80,9.984264357205814e-38,5.3867920104925e-80
500,53,0.0,2.841840369396321e-37,4.553363812645095e-79,2.841840369396321e-37,4.553363812645095e-79
500,54,0.0,7.986798162904009e-37,3.7691733782447526e-78,7.986798162904009e-37,3.7691733782447526e-78
500,55,0.0,2.2169294859188156e-36,3.056456957630849e-77,2.2169294859188156e-36,3.056456957630849e-77
500,56,0.0,6.07923898901541e-36,2.428791689547074e-76,6.07923898901541e-36,2.428791689547074e-76
500,57,0.0,1.647298558762476e-35,1.8919008950144256e-75,1.647298558762476e-35,1.8919008950144256e-75
500,58,0.0,4.4118891967544976e-35,1.4450208560204568e-74,4.4118891967544976e-35,1.4450208560204568e-74
500,59,0.0,1.168168536605374e-34,1.0825410480691524e-73,1.168168536605374e-34,1.0825410480691524e-73
500,60,0.0,3.0585159338640956e-34,7.956676703308004e-73,3.0585159338640956e-34,7.956676703308004e-73
500,61,0.0,7.920133044362327e-34,5.739242212221353e-72,7.920133044362327e-34,5.739242212221353e-72
500,62,0.0,2.0288945581225523e-33,4.063753759945053e-71,2.0288945581225523e-33,4.063753759945053e-71
500,63,0.0,5.1425359153945545e-33,2.8252764235809776e-70,5.1425359153945545e-33,2.8252764235809776e-70
500,64,0.0,1.2899372750830442e-32,1.9291340579753536e-69,1.2899372750830442e-32,1.9291340579753536e-69
500,65,0.0,3.202675319921765e-32,1.2940037681188379e-68,3.202675319921765e-32,1.2940037681188379e-68
500,66,0.0,7.872038407039462e-32,8.528661198966094e-68,7.872038407039462e-32,8.528661198966094e-68
500,67,0.0,1.9158687716627608e-31,5.524535761720439e-67,1.9158687716627608e-31,5.524535761720439e-67
500,68,0.0,4.61764321601564e-31,3.517829389448014e-66,4.61764321601564e-31,3.517829389448014e-66
500,69,0.0,1.1023524467017936e-30,2.202467096001975e-65,1.1023524467017936e-30,2.202467096001975e-65
500,70,0.0,2.6069529810233127e-30,1.356090454823677e-64,2.6069529810233127e-30,1.356090454823677e-64
500,71,0.0,6.108344764985975e-30,8.212942191189776e-64,6.108344764985975e-30,8.212942191189776e-64
500,72,0.0,1.4182552920044462e-29,4.893544722249106e-63,1.4182552920044462e-29,4.893544722249106e-63
500,73,0.0,3.263523514300502e-29,2.8690919741406095e-62,3.263523514300502e-29,2.8690919741406095e-62
500,74,0.0,7.44354095056204e-29,1.6555436121056392e-61,7.44354095056204e-29,1.6555436121056392e-61
500,75,0.0,1.683023374445015e-28,9.403487716761256e-61,1.683023374445015e-28,9.403487716761256e-61
500,76,0.0,3.772888188823568e-28,5.258529315293803e-60,3.772888188823568e-28,5.258529315293803e-60
500,77,0.0,8.386577636128829e-28,2.895605752837222e-59,8.386577636128829e-28,2.895605752837222e-59
500,78,0.0,1.8487359689966555e-27,1.570309273652705e-58,1.8487359689966555e-27,1.570309273652705e-58
500,79,0.0,4.0419877715882335e-27,8.388234347870596e-58,4.0419877715882335e-27,8.388234347870596e-58
500,80,0.0,8.765855727776893e-27,4.414308325567898e-57,8.765855727776893e-27,4.414308325567898e-57
500,81,0.0,1.8859087871475216e-26,2.288900613257448e-56,1.8859087871475216e-26,2.288900613257448e-56
500,82,0.0,4.025506755017609e-26,1.1695723865302068e-55,4.025506755017609e-26,1.1695723865302068e-55
500,83,0.0,8.52587794094157e-26,5.8901356333690334e-55,8.52587794094157e-26,5.8901356333690334e-55
500,84,0.0,1.7919267375342596e-25,2.9240316179925814e-54,1.7919267375342596e-25,2.9240316179925814e-54
500,85,0.0,3.737719298338632e-25,1.4310554742190656e-53,3.737719298338632e-25,1.4310554742190656e-53
500,86,0.0,7.738200115172374e-25,6.905674672099656e-53,7.738200115172374e-25,6.905674672099656e-53
500,87,0.0,1.5902320411394515e-24,3.2861486370674316e-52,1.5902320411394515e-24,3.2861486370674316e-52
500,88,0.0,3.244200326630169e-24,1.5422493035332447e-51,3.244200326630169e-24,1.5422493035332447e-51
500,89,0.0,6.570822908281891e-24,7.139401270289633e-51,6.570822908281891e-24,7.139401270289633e-51
500,90,0.0,1.3213994127335022e-23,3.260326580097961e-50,1.3213994127335022e-23,3.260326580097961e-50
500,91,0.0,2.6386819844566188e-23,1.4689383492755902e-49,2.6386819844566188e-23,1.4689383492755902e-49
500,92,0.0,5.232557457339095e-23,6.530388965800019e-49,5.232557457339095e-23,6.530388965800019e-49
500,93,0.0,1.0305035393164014e-22,2.864944836607876e-48,1.0305035393164014e-22,2.864944836607876e-48
500,94,0.0,2.015705797733917e-22,1.2404601579780434e-47,2.015705797733917e-22,1.2404601579780434e-47
500,95,0.0,3.916334566432127e-22,5.301334990937743e-47,3.916334566432127e-22,5.301334990937743e-47
500,96,0.0,7.558565958308655e-22,2.236500699302688e-46,7.558565958308655e-22,2.236500699302688e-46
500,97,0.0,1.4492296862347502e-21,9.314910129055118e-46,1.4492296862347502e-21,9.314910129055118e-46
500,98,0.0,2.7606012657691646e-21,3.830519165314285e-45,2.7606012657691646e-21,3.830519165314285e-45
500,99,0.0,5.224786040303885e-21,1.5554229337946352e-44,5.224786040303885e-21,1.5554229337946352e-44
500,100,0.0,9.825636958267207e-21,6.237245964514325e-44,9.825636958267207e-21,6.237245964514325e-44
500,101,0.0,1.836151930409632e-20,2.4701964215901815e-43,1.836151930409632e-20,2.4701964215901815e-43
500,102,0.0,3.409886042398564e-20,9.662827178571013e-43,3.409886042398564e-20,9.662827178571013e-43
500,103,0.0,6.293344094135352e-20,3.733791472885702e-42,6.293344094135352e-20,3.733791472885702e-42
500,104,0.0,1.154409348649355e-19,1.4253030910922506e-41,1.154409348649355e-19,1.4253030910922506e-41
500,105,0.0,2.1047509498272062e-19,5.375428800689544e-41,2.1047509498272062e-19,5.375428800689544e-41
500,106,0.0,3.814426965989066e-19,2.003107902143666e-40,3.814426965989066e-19,2.003107902143666e-40
500,107,0.0,6.871795438213611e-19,7.375930032194847e-40,6.871795438213611e-19,7.375930032194847e-40
500,108,0.0,1.2306867796345038e-18,2.6840189839367267e-39,1.2306867796345038e-18,2.6840189839367267e-39
500,109,0.0,2.1912138723643193e-18,9.652618731224467e-39,2.1912138723643193e-18,9.652618731224467e-39
500,110,0.0,3.878867355989598e-18,3.431067203553119e-38,3.878867355989598e-18,3.431067203553119e-38
500,111,0.0,6.8270095941106984e-18,1.2055100985457368e-37,6.8270095941106984e-18,1.2055100985457368e-37
500,112,0.0,1.1947678542164915e-17,4.186994895841473e-37,1.1947678542164915e-17,4.186994895841473e-37
500,113,0.0,2.0791484771170984e-17,1.4376584244131204e-36,2.0791484771170984e-17,1.4376584244131204e-36
500,114,0.0,3.597969702645576e-17,4.8804720197171533e-36,3.597969702645576e-17,4.8804720197171533e-36
500,115,0.0,6.191845803549755e-17,1.6381410431400847e-35,6.191845803549755e-17,1.6381410431400847e-35
500,116,0.0,1.059725945172155e-16,5.436933634559776e-35,1.059725945172155e-16,5.436933634559776e-35
500,117,0.0,1.8038380749268952e-16,1.7844295005735567e-34,1.8038380749268952e-16,1.7844295005735567e-34
500,118,0.0,3.0538760566281667e-16,5.791834734912812e-34,3.0538760566281667e-16,5.791834734912812e-34
500,119,0.0,5.142497170820649e-16,1.8592276207864426e-33,5.142497170820649e-16,1.8592276207864426e-33
500,120,0.0,8.61358692716628e-16,5.90304769600067e-33,8.61358692716628e-16,5.90304769600067e-33
500,121,0.0,1.4351572501784835e-15,1.8538496896522284e-32,1.4351572501784835e-15,1.8538496896522284e-32
500,122,0.0,2.3786918061260923e-15,5.759090429330566e-32,2.3786918061260923e-15,5.759090429330566e-32
500,123,0.0,3.922089575471299e-15,1.769866814867766e-31,3.922089575471299e-15,1.769866814867766e-31
500,124,0.0,6.4336070940754146e-15,5.380966041974173e-31,6.4336070940754146e-15,5.380966041974173e-31
500,125,0.0,1.049943575195962e-14,1.618594585426501e-30,1.049943575195962e-14,1.618594585426501e-30
500,126,0.0,1.7047792567088285e-14,4.817245789958385e-30,1.7047792567088285e-14,4.817245789958385e-30
500,127,0.0,2.7540837871840322e-14,1.418621988538807e-29,2.7540837871840322e-14,1.418621988538807e-29
500,128,0.0,4.4269912766300405e-14,4.13395313847681e-29,4.4269912766300405e-14,4.13395313847681e-29
500,129,0.0,7.080731219438856e-14,1.1921167190023098e-28,7.080731219438856e-14,1.1921167190023098e-28
500,130,0.0,1.1269394335554467e-13,3.4021177134610427e-28,1.1269394335554467e-13,3.4021177134610427e-28
500,131,0.0,1.7848053814376048e-13,9.609034763206423e-28,1.7848053814376048e-13,9.609034763206423e-28
500,132,0.0,2.8129595747407263e-13,2.686161990624969e-27,2.8129595747407263e-13,2.686161990624969e-27
500,133,0.0,4.411971246451931e-13,7.432388064286028e-27,4.411971246451931e-13,7.432388064286028e-27
500,134,0.0,6.886718980334709e-13,2.035586880293886e-26,6.886718980334709e-13,2.035586880293886e-26
500,135,0.0,1.0698335946869258e-12,5.518702208794912e-26,1.0698335946869258e-12,5.518702208794912e-26
500,136,0.0,1.6540845084896448e-12,1.481122283978135e-25,1.6540845084896448e-12,1.481122283978135e-25
500,137,0.0,2.5453640281856836e-12,3.935244608525298e-25,2.5453640281856836e-12,3.935244608525298e-25
500,138,0.0,3.898573752350718e-12,1.0351404296340438e-24,3.898573752350718e-12,1.0351404296340438e-24
500,139,0.0,5.943440272232605e-12,2.695833349117444e-24,5.943440272232605e-12,2.695833349117444e-24
500,140,0.0,9.019007671674432e-12,6.951398850227934e-24,9.019007671674432e-12,6.951398850227934e-24
500,141,0.0,1.3623242533874508e-11,1.774825238355491e-23,1.3623242533874508e-11,1.774825238355491e-23
500,142,0.0,2.0484012880274783e-11,4.4870581730266244e-23,2.0484012880274783e-11,4.4870581730266244e-23
500,143,0.0,3.0660139507925883e-11,1.1233334447155571e-22,3.0660139507925883e-11,1.1233334447155571e-22
500,144,0.0,4.56845383431009e-11,2.7849308316909084e-22,4.56845383431009e-11,2.7849308316909084e-22
500,145,0.0,6.7765969832936e-11,6.83748535228927e-22,6.7765969832936e-11,6.83748535228927e-22
500,146,0.0,1.0007196847342268e-10,1.6625392466183025e-21,1.0007196847342268e-10,1.6625392466183025e-21
500,147,0.0,1.4712363607529268e-10,4.0036659408362145e-21,1.4712363607529268e-10,4.0036659408362145e-21
500,148,0.0,2.153437793081849e-10,9.5492843048319e-21,2.153437793081849e-10,9.5492843048319e-21
500,149,0.0,3.1381416113549083e-10,2.2559383055706766e-20,3.1381416113549083e-10,2.2559383055706766e-20
500,150,0.0,4.5531643489762774e-10,5.278895635035579e-20,4.5531643489762774e-10,5.278895635035579e-20
500,151,0.0,6.577559153852057e-10,1.2235850809687612e-19,6.577559153852057e-10,1.2235850809687612e-19
500,152,0.0,9.460993011967298e-10,2.809415745119023e-19,9.460993011967298e-10,2.809415745119023e-19
500,153,0.0,1.3549987566512145e-09,6.390043655563318e-19,1.3549987566512145e-09,6.390043655563318e-19
500,154,0.0,1.932327787728108e-09,1.4398345119999847e-18,1.932327787728108e-09,1.4398345119999847e-18
500,155,0.0,2.743922014303312e-09,3.2140822009822247e-18,2.743922014303312e-09,3.2140822009822247e-18
500,156,0.0,3.8799037476675e-09,7.108066406015751e-18,3.8799037476675e-09,7.108066406015751e-18
500,157,0.0,5.463077391692571e-09,1.5574362061594327e-17,5.463077391692571e-09,1.5574362061594327e-17
500,158,0.0,7.660018004683202e-09,3.3810165741308705e-17,7.660018004683202e-09,3.3810165741308705e-17
500,159,0.0,1.0695643605924067e-08,7.272375272658431e-17,1.0695643605924067e-08,7.272375272658431e-17
500,160,0.0,1.4872269573545585e-08,1.5499249799853936e-16,1.4872269573545585e-08,1.5499249799853936e-16
500,161,0.0,2.0594398248284316e-08,3.27313349810508e-16,2.0594398248284316e-08,3.27313349810508e-16
500,162,0.0,2.8400807024913312e-08,6.849334912701627e-16,2.8400807024913312e-08,6.849334912701627e-16
500,163,0.0,3.900587303495341e-08,1.4202915340445293e-15,3.900587303495341e-08,1.4202915340445293e-15
500,164,0.0,5.335252201594017e-08,2.918525896178518e-15,5.335252201594017e-08,2.918525896178518e-15
500,165,0.0,7.267972372201746e-08,5.943180006762711e-15,7.267972372201746e-08,5.943180006762711e-15
500,166,0.0,9.860808716850964e-08,1.199376688111553e-14,9.860808716850964e-08,1.199376688111553e-14
500,167,0.0,1.3324784695985625e-07,2.398753376222974e-14,1.3324784695985625e-07,2.398753376222974e-14
500,168,0.0,1.7933438718182667e-07,4.754671870727336e-14,1.7933438718182667e-07,4.754671870727336e-14
500,169,0.0,2.403974308517368e-07,9.340538822970128e-14,2.403974308517368e-07,9.340538822970128e-14
500,170,0.0,3.209711376393601e-07,1.8186578531786753e-13,3.209711376393601e-07,1.8186578531786753e-13
500,171,0.0,4.2685360432758437e-07,3.5096905938529117e-13,4.2685360432758437e-07,3.5096905938529117e-13
500,172,0.0,5.654256508142238e-07,6.713303519636608e-13,5.654256508142238e-07,6.713303519636608e-13
500,173,0.0,7.460402932260749e-07,1.272811303145163e-12,7.460402932260749e-07,1.272811303145163e-12
500,174,0.0,9.804959415492053e-07,2.3920074490137925e-12,9.804959415492053e-07,2.3920074490137925e-12
500,175,0.0,1.2836080897598484e-06,4.455968162162293e-12,1.2836080897598484e-06,4.455968162162293e-12
500,176,1e-05,1.6738960586986722e-06,8.228350299449018e-12,8.326103941301329e-06,9.999991771649701e-06
500,177,0.0,2.1744031601868253e-06,1.5062064954922195e-11,2.1744031601868253e-06,1.5062064954922195e-11
500,178,0.0,2.813670415022148e-06,2.7331724609211995e-11,2.813670415022148e-06,2.7331724609211995e-11
500,179,1e-05,3.626885601293076e-06,4.916656605680089e-11,6.373114398706924e-06,9.999950833433944e-06
500,180,0.0,4.657230839156735e-06,8.768037613461204e-11,4.657230839156735e-06,8.768037613461204e-11
500,181,1e-05,5.957453021579294e-06,1.5501502963026798e-10,4.042546978420707e-06,9.999844984970371e-06
500,182,0.0,7.591682046339235e-06,2.717021673190033e-10,7.591682046339235e-06,2.717021673190033e-10
500,183,2e-05,9.63752184309916e-06,4.721381923903429e-10,1.0362478156900842e-05,1.9999527861807612e-05
500,184,0.0,1.2188438453587848e-05,8.134119944985953e-10,1.2188438453587848e-05,8.134119944985953e-10
500,185,5e-05,1.535646773120633e-05,1.3893956230355133e-09,3.464353226879367e-05,4.999861060437697e-05
500,186,2e-05,1.927526238610682e-05,2.3530087164312562e-09,7.24737613893181e-07,1.9997646991283572e-05
500,187,0.0,2.4103493914897042e-05,3.9510413741134225e-09,2.4103493914897042e-05,3.9510413741134225e-09
500,188,3e-05,3.0028619223965565e-05,6.578063564349975e-09,2.8619223965564185e-08,2.999342193643565e-05
500,189,4e-05,3.727101429552612e-05,1.085902556654191e-08,2.7289857044738864e-06,3.998914097443346e-05
500,190,4e-05,4.60884678898804e-05,1.777451026944807e-08,6.088467889880398e-06,3.998222548973056e-05
500,191,7e-05,5.678101689261762e-05,2.884868158915989e-08,1.3218983107382375e-05,6.997115131841083e-05
500,192,0.00012,6.969609141383834e-05,4.642834693254791e-08,5.0303908586161666e-05,0.00011995357165306746
500,193,8e-05,8.523392210053912e-05,7.409290598564857e-08,5.233922100539109e-06,7.992590709401435e-05
500,194,0.00012,0.0001038531443807156,1.1725011411127085e-07,1.61468556192844e-05,0.00011988274988588874
500,195,0.00011,0.000126076514656336,1.8399248675929692e-07,1.6076514656335994e-05,0.0001098160075132407
500,196,0.00018,0.00015249663204421152,2.863148390896118e-07,2.750336795578849e-05,0.0001797136851609104
500,197,0.00019,0.0001837815364879482,4.4182594458490435e-07,6.21846351205182e-06,0.00018955817405541512
500,198,0.00028,0.00022068003041653136,6.761275818650022e-07,5.931996958346861e-05,0.00027932387241813496
500,199,0.00036,0.00026402654722495984,1.0260830639358226e-06,9.597345277504018e-05,0.0003589739169360642
500,200,0.00023,0.0003147453664541682,1.5442550112233104e-06,8.474536645416817e-05,0.0002284557449887767
