horizon,k,p_convolution_exact,p_convolution_empirical,p_path_count,abs_diff_exact,abs_diff_empirical
500,176,8.228350299448821e-12,3.3554125437378582e-12,8.228350299448821e-12,0.0,4.872937755710963e-12
500,177,1.5062064954923265e-11,6.216261331583241e-12,1.5062064954923265e-11,0.0,8.845803623340024e-12
500,178,2.7331724609214693e-11,1.1416247623731127e-11,2.733172460921469e-11,3.2311742677852644e-27,1.5915476985483563e-11
500,179,4.916656605679961e-11,2.0784415573049872e-11,4.916656605679961e-11,0.0,2.8382150483749737e-11
500,180,8.768037613462596e-11,3.7513012426462686e-11,8.768037613462597e-11,1.2924697071141057e-26,5.0167363708163284e-11
500,181,1.5501502963027794e-10,6.712200807233939e-11,1.5501502963027796e-10,2.5849394142282115e-26,8.789302155793857e-11
500,182,2.7170216731900367e-10,1.1906821201122516e-10,2.7170216731900367e-10,0.0,1.526339553077785e-10
500,183,4.721381923903998e-10,2.0940326971713903e-10,4.721381923903999e-10,1.0339757656912846e-25,2.6273492267326083e-10
500,184,8.134119944986779e-10,3.651207326531749e-10,8.13411994498678e-10,1.0339757656912846e-25,4.4829126184550306e-10
500,185,1.3893956230355795e-09,6.311948470689743e-10,1.3893956230355797e-09,2.0679515313825692e-25,7.582007759666054e-10
500,186,2.353008716431223e-09,1.0818639530066812e-09,2.3530087164312236e-09,4.1359030627651384e-25,1.2711447634245423e-09
500,187,3.951041374114461e-09,1.8385366365657176e-09,3.951041374114461e-09,0.0,2.112504737548743e-09
500,188,6.57806356435014e-09,3.097921245818207e-09,6.57806356435014e-09,0.0,3.480142318531933e-09
500,189,1.0859025566546263e-08,5.175767500598576e-09,1.0859025566546263e-08,0.0,5.683258065947687e-09
500,190,1.777451026945204e-08,8.574190801875855e-09,1.777451026945204e-08,0.0,9.200319467576187e-09
500,191,2.8848681589162994e-08,1.4084228636073001e-08,2.8848681589162998e-08,3.308722450212111e-24,1.4764452953089996e-08
500,192,4.6428346932559196e-08,2.2940448987874316e-08,4.6428346932559196e-08,0.0,2.348789794468488e-08
500,193,7.409290598563851e-08,3.705159578191888e-08,7.409290598563851e-08,0.0,3.704131020371963e-08
500,194,1.172501141112939e-07,5.934104080399609e-08,1.1725011411129393e-07,2.6469779601696886e-23,5.790907330729784e-08
500,195,1.839924867592612e-07,9.424396964834618e-08,1.8399248675926126e-07,5.293955920339377e-23,8.974851711091509e-08
500,196,2.8631483908966665e-07,1.4842564164169742e-07,2.8631483908966675e-07,1.0587911840678754e-22,1.3788919744796933e-07
500,197,4.418259445850694e-07,2.3180771649914956e-07,4.418259445850695e-07,1.0587911840678754e-22,2.1001822808591995e-07
500,198,6.761275818650305e-07,3.5901857878502217e-07,6.761275818650306e-07,1.0587911840678754e-22,3.171090030800084e-07
500,199,1.0260830639358756e-06,5.5141983791106e-07,1.0260830639358756e-06,0.0,4.746632260248155e-07
500,200,1.5442550112234928e-06,8.399056108576281e-07,1.5442550112234928e-06,0.0,7.043494003658647e-07
500,201,2.304858225706706e-06,1.2687243528676142e-06,2.3048582257067056e-06,4.235164736271502e-22,1.0361338728390913e-06
500,202,3.411646581615372e-06,1.9006348636196448e-06,3.411646581615371e-06,8.470329472543003e-22,1.5110117179957263e-06
500,203,5.008229957248181e-06,2.8237777626091823e-06,5.0082299572481806e-06,8.470329472543003e-22,2.1844521946389983e-06
500,204,7.291393614228969e-06,4.160719056830673e-06,7.291393614228968e-06,8.470329472543003e-22,3.1306745573982955e-06
500,205,1.0528061023472072e-05,6.080199626376848e-06,1.052806102347207e-05,1.6940658945086007e-21,4.4478613970952224e-06
500,206,1.5076592242350784e-05,8.812197667167361e-06,1.5076592242350782e-05,1.6940658945086007e-21,6.264394575183421e-06
500,207,2.1413131010875027e-05,1.2666972029433063e-05,2.1413131010875024e-05,3.3881317890172014e-21,8.746158981441961e-06
500,208,3.0163689356665303e-05,1.8058791892952093e-05,3.0163689356665297e-05,6.776263578034403e-21,1.2104897463713203e-05
500,209,4.214257077581946e-05,2.5535058370021387e-05,4.2142570775819455e-05,6.776263578034403e-21,1.660751240579807e-05
500,210,5.83975623607784e-05,3.5811469759462876e-05,5.839756236077839e-05,6.776263578034403e-21,2.2586092601315515e-05
500,211,8.026205253377126e-05,4.981375545989538e-05,8.026205253377125e-05,1.3552527156068805e-20,3.0448297073875872e-05
500,212,0.00010941383576537687,6.872628402432151e-05,0.00010941383576537685,2.710505431213761e-20,4.0687551741055335e-05
500,213,0.0001479398342743124,9.40475190003808e-05,0.00014793983427431235,5.421010862427522e-20,5.3892315273931546e-05
500,214,0.00019840529176040964,0.0001276518352208012,0.00019840529176040956,8.131516293641283e-20,7.075345653960837e-05
500,215,0.0002639251788068705,0.00017185660672120178,0.0002639251788068704,1.0842021724855044e-19,9.20685720856686e-05
500,216,0.0003482346109257319,0.00022949273284631752,0.00034823461092573177,1.0842021724855044e-19,0.00011874187807941425
500,217,0.00045575405300879196,0.0003039758910380454,0.0004557540530087918,1.6263032587282567e-19,0.00015177816197074642
500,218,0.000591644022942606,0.0003993748187600347,0.0005916440229426058,2.168404344971009e-19,0.00019226920418257114
500,219,0.0007618429884466434,0.0005204718773080113,0.0007618429884466432,2.168404344971009e-19,0.00024137111113863192
500,220,0.000973081271606849,0.0006728101020152392,0.0009730812716068488,2.168404344971009e-19,0.0003002711695916096
500,221,0.0012328631495471388,0.0008627199829549814,0.0012328631495471388,0.0,0.00037014316659215746
500,222,0.0015494090933497826,0.0010973184534953252,0.0015494090933497824,2.168404344971009e-19,0.0004520906398544572
500,223,0.001931550349557128,0.0013844721118285075,0.001931550349557128,0.0,0.0005470782377286205
500,224,0.0023885689590505558,0.00173271669133711,0.0023885689590505553,4.336808689942018e-19,0.0006558522677134453
500,225,0.0029299779231020152,0.002151125355018541,0.002929977923102015,4.336808689942018e-19,0.0007788525680834739
500,226,0.0035652386232436026,0.002649119626902474,0.003565238623243602,4.336808689942018e-19,0.0009161189963411281
500,227,0.004303415783122233,0.003236218768283293,0.004303415783122233,0.0,0.0010671970148389406
500,228,0.005152774161370043,0.003921726190845896,0.005152774161370042,8.673617379884035e-19,0.0012310479705241462
500,229,0.006120325641452628,0.004714355043156511,0.0061203256414526265,1.734723475976807e-18,0.0014059705982961152
500,230,0.007211340212320271,0.0056217993088775575,0.007211340212320269,1.734723475976807e-18,0.0015895409034427117
500,231,0.008428839209205511,0.006650261431259951,0.00842883920920551,1.734723475976807e-18,0.0017785777779455586
500,232,0.009773093738259839,0.0078039523648745085,0.009773093738259837,1.734723475976807e-18,0.0019691413733853285
500,233,0.011241155029414751,0.00908458471511078,0.011241155029414748,3.469446951953614e-18,0.0021565703143039683
500,234,0.012826446123306575,0.010490883865793846,0.01282644612330657,5.204170427930421e-18,0.002335562257512724
500,235,0.014518445399147019,0.012018145292824908,0.014518445399147012,6.938893903907228e-18,0.0025003001063221043
500,236,0.016302491655821864,0.013657868199085158,0.016302491655821857,6.938893903907228e-18,0.0026446234567366993
500,237,0.01815973754066233,0.015397495809395752,0.018159737540662323,6.938893903907228e-18,0.00276224173126657
500,238,0.020067272996614254,0.017220290847007717,0.020067272996614247,6.938893903907228e-18,0.00284698214960653
500,239,0.021998433159468343,0.01910537071435945,0.021998433159468336,6.938893903907228e-18,0.0028930624451088856
500,240,0.02392329606092182,0.02102792072009768,0.023923296060921816,3.469446951953614e-18,0.002895375340824135
500,241,0.025809365044977897,0.022959595513114994,0.025809365044977894,3.469446951953614e-18,0.0028497695318628995
500,242,0.027622419614253206,0.0248691090731337,0.0276224196142532,6.938893903907228e-18,0.0027533105411194983
500,243,0.029327507244762657,0.0267230027146985,0.029327507244762654,3.469446951953614e-18,0.002604504530064153
500,244,0.03089003836845903,0.028486569283997343,0.030890038368459025,3.469446951953614e-18,0.0024034690844616825
500,245,0.03227693805030821,0.03012490086282404,0.03227693805030821,0.0,0.002152037187484166
500,246,0.03345780163751461,0.031604017676548114,0.033457801637514606,6.938893903907228e-18,0.0018537839609664916
500,247,0.03440599844505551,0.03289202833512117,0.034405998445055506,6.938893903907228e-18,0.0015139701099343358
500,248,0.03509966776854454,0.03396026671236439,0.03509966776854453,1.3877787807814457e-17,0.0011394010561801352
500,249,0.035522555332020984,0.03478434920682699,0.03552255533202097,1.3877787807814457e-17,0.0007382061251939784
500,250,0.03566464555334907,0.035345098111947915,0.03566464555334905,2.0816681711721685e-17,0.0003195474414011343
500,251,0.035522555332020984,0.0356292823681327,0.03552255533202097,1.3877787807814457e-17,0.00010672703611173256
500,252,0.03509966776854454,0.035630135805000775,0.03509966776854453,1.3877787807814457e-17,0.000530468036456247
500,253,0.03440599844505551,0.03534762456843048,0.034405998445055506,6.938893903907228e-18,0.0009416261233749709
500,254,0.03345780163751461,0.03478844899322209,0.033457801637514606,6.938893903907228e-18,0.0013306473557074816
500,255,0.03227693805030821,0.03396577978871909,0.03227693805030821,0.0,0.0016888417384108845
500,256,0.03089003836845903,0.032898743022689234,0.030890038368459025,3.469446951953614e-18,0.0020087046542302082
500,257,0.029327507244762657,0.03161168198812091,0.029327507244762654,3.469446951953614e-18,0.0022841747433582534
500,258,0.027622419614253206,0.030133235675495064,0.0276224196142532,6.938893903907228e-18,0.002510816061241865
500,259,0.025809365044977897,0.028495282473492013,0.025809365044977894,3.469446951953614e-18,0.0026859174285141195
500,260,0.02392329606092182,0.02673180333759575,0.023923296060921816,3.469446951953614e-18,0.002808507276673932
500,261,0.021998433159468343,0.024877720722145585,0.021998433159468336,6.938893903907228e-18,0.0028792875626772498
500,262,0.020067272996614254,0.022967768074509468,0.020067272996614247,6.938893903907228e-18,0.002900495077895221
500,263,0.01815973754066233,0.021035439919148552,0.018159737540662323,6.938893903907228e-18,0.0028757023784862293
500,264,0.016302491655821864,0.019112065028059403,0.016302491655821857,6.938893903907228e-18,0.0028095733722375456
500,265,0.014518445399147019,0.0172260355745862,0.014518445399147012,6.938893903907228e-18,0.002707590175439187
500,266,0.012826446123306575,0.015402214301553393,0.01282644612330657,5.204170427930421e-18,0.0025757681782468227
500,267,0.011241155029414751,0.0136615304389742,0.011241155029414748,3.469446951953614e-18,0.002420375409559453
500,268,0.009773093738259839,0.012020764181486962,0.009773093738259837,1.734723475976807e-18,0.0022476704432271254
500,269,0.008428839209205511,0.01049250968205368,0.00842883920920551,1.734723475976807e-18,0.0020636704728481704
500,270,0.007211340212320271,0.009085298289640534,0.007211340212320269,1.734723475976807e-18,0.001873958077320265
500,271,0.006120325641452628,0.007803857529891626,0.0061203256414526265,1.734723475976807e-18,0.0016835318884389997
500,272,0.005152774161370043,0.006649477285001383,0.005152774161370042,8.673617379884035e-19,0.0014967031236313407
500,273,0.004303415783122233,0.005620452774913942,0.004303415783122233,0.0,0.0013170369917917084
500,274,0.0035652386232436026,0.004712574118377777,0.003565238623243602,4.336808689942018e-19,0.0011473354951341747
500,275,0.0029299779231020152,0.003919634173250037,0.002929977923102015,4.336808689942018e-19,0.0009896562501480219
500,276,0.0023885689590505558,0.003233929647140619,0.0023885689590505553,4.336808689942018e-19,0.0008453606880900635
500,277,0.001931550349557128,0.002646734712990054,0.001931550349557128,0.0,0.0007151843634329261
500,278,0.0015494090933497826,0.0021487311351662593,0.0015494090933497824,2.168404344971009e-19,0.0005993220418164769
500,279,0.0012328631495471388,0.0017303838150009414,0.0012328631495471388,0.0,0.0004975206654538025
500,280,0.000973081271606849,0.001382255360929503,0.0009730812716068488,2.168404344971009e-19,0.0004091740893226543
500,281,0.0007618429884466434,0.0010952575111914105,0.0007618429884466432,2.168404344971009e-19,0.00033341452274476726
500,282,0.000591644022942606,0.0008608408012636971,0.0005916440229426058,2.168404344971009e-19,0.00026919677832109125
500,283,0.00045575405300879196,0.0006711266697127603,0.0004557540530087918,1.6263032587282567e-19,0.00021537261670396846
500,284,0.0003482346109257319,0.0005189882047625011,0.00034823461092573177,1.0842021724855044e-19,0.0001707535938367693
500,285,0.0002639251788068705,0.00039808698133387145,0.0002639251788068704,1.0842021724855044e-19,0.00013416180252700106
500,286,0.00019840529176040964,0.0003028740034356596,0.00019840529176040956,8.131516293641283e-20,0.00010446871167525004
500,287,0.0001479398342743124,0.00022856275967877843,0.00014793983427431235,5.421010862427522e-20,8.062292540446608e-05
500,288,0.00010941383576537687,0.00017108194660479993,0.00010941383576537685,2.710505431213761e-20,6.166811083942308e-05
500,289,8.026205253377126e-05,0.0001270146446718334,8.026205253377125e-05,1.3552527156068805e-20,4.675259213806214e-05
500,290,5.83975623607784e-05,9.352976675886833e-05,5.839756236077839e-05,6.776263578034403e-21,3.513220439808994e-05
500,291,4.214257077581946e-05,6.831054549108576e-05,4.2142570775819455e-05,6.776263578034403e-21,2.6167974715266306e-05
500,292,3.0163689356665303e-05,4.9483770539961495e-05,3.0163689356665297e-05,6.776263578034403e-21,1.9320081183296198e-05
500,293,2.1413131010875027e-05,3.555249592416569e-05,2.1413131010875024e-05,3.3881317890172014e-21,1.4139364913290663e-05
500,294,1.5076592242350784e-05,2.53340548605925e-05,1.5076592242350782e-05,1.6940658945086007e-21,1.0257462618241719e-05
500,295,1.0528061023472072e-05,1.7904471551648013e-05,1.052806102347207e-05,1.6940658945086007e-21,7.376410528175943e-06
500,296,7.291393614228969e-06,1.2549755180054549e-05,7.291393614228968e-06,8.470329472543003e-22,5.258361565825581e-06
500,297,5.008229957248181e-06,8.72409865615076e-06,5.0082299572481806e-06,8.470329472543003e-22,3.7158686989025797e-06
500,298,3.411646581615372e-06,6.0146718544886634e-06,3.411646581615371e-06,8.470329472543003e-22,2.6030252728732923e-06
500,299,2.304858225706706e-06,4.112479212715592e-06,2.3048582257067056e-06,4.235164736271502e-22,1.807620987008886e-06
500,300,1.5442550112234928e-06,2.7886249888878907e-06,1.5442550112234928e-06,0.0,1.244369977664398e-06
500,301,1.0260830639358756e-06,1.8752760675823832e-06,1.0260830639358756e-06,0.0,8.491930036465076e-07
500,302,6.761275818650305e-07,1.2506130060948062e-06,6.761275818650306e-07,1.0587911840678754e-22,5.744854242297756e-07
500,303,4.418259445850694e-07,8.270982444435997e-07,4.418259445850695e-07,1.0587911840678754e-22,3.852722998585302e-07
500,304,2.8631483908966665e-07,5.424520288848931e-07,2.8631483908966675e-07,1.0587911840678754e-22,2.561371897952264e-07
500,305,1.839924867592612e-07,3.5280047909558235e-07,1.8399248675926126e-07,5.293955920339377e-23,1.6880799233632108e-07
500,306,1.172501141112939e-07,2.2753800576064358e-07,1.1725011411129393e-07,2.6469779601696886e-23,1.1028789164934965e-07
500,307,7.409290598563851e-08,1.455220815324201e-07,7.409290598563851e-08,0.0,7.14291755467816e-08
500,308,4.6428346932559196e-08,9.228839369388939e-08,4.6428346932559196e-08,0.0,4.586004676133019e-08
500,309,2.8848681589162994e-08,5.8036529268693466e-08,2.8848681589162998e-08,3.308722450212111e-24,2.918784767953047e-08
500,310,1.777451026945204e-08,3.618967661732451e-08,1.777451026945204e-08,0.0,1.841516634787247e-08
500,311,1.0859025566546263e-08,2.237636361136403e-08,1.0859025566546263e-08,0.0,1.1517338044817767e-08
500,312,6.57806356435014e-09,1.3718553367909662e-08,6.57806356435014e-09,0.0,7.140489803559522e-09
500,313,3.951041374114461e-09,8.339373497746926e-09,3.951041374114461e-09,0.0,4.388332123632466e-09
500,314,2.353008716431223e-09,5.026399227028243e-09,2.3530087164312236e-09,4.1359030627651384e-25,2.6733905105970193e-09
500,315,1.3893956230355795e-09,3.0037996798716647e-09,1.3893956230355797e-09,2.0679515313825692e-25,1.614404056836085e-09
500,316,8.134119944986779e-10,1.779783633512835e-09,8.13411994498678e-10,1.0339757656912846e-25,9.66371639014157e-10
500,317,4.721381923903998e-10,1.045532087470437e-09,4.721381923903999e-10,1.0339757656912846e-25,5.733938950800372e-10
500,318,2.7170216731900367e-10,6.089377973473942e-10,2.7170216731900367e-10,0.0,3.3723563002839053e-10
500,319,1.5501502963027794e-10,3.516132506384044e-10,1.5501502963027796e-10,2.5849394142282115e-26,1.9659822100812643e-10
500,320,8.768037613462596e-11,2.0128222571599757e-10,8.768037613462597e-11,1.2924697071141057e-26,1.136018495813716e-10
500,321,4.916656605679961e-11,1.142311358263376e-10,4.916656605679961e-11,0.0,6.506456976953799e-11
500,322,2.7331724609214693e-11,6.426777295072272e-11,2.733172460921469e-11,3.2311742677852644e-27,3.693604834150803e-11
500,323,1.5062064954923265e-11,3.584448351639251e-11,1.5062064954923265e-11,0.0,2.0782418561469247e-11
500,324,8.228350299448821e-12,1.981810748408936e-11,8.228350299448821e-12,0.0,1.158975718464054e-11
500,325,4.455968162163054e-12,1.0861832034369066e-11,4.455968162163053e-12,8.077935669463161e-28,6.405863872206013e-12
500,326,2.392007449013909e-12,5.9011292591459e-12,2.392007449013909e-12,0.0,3.5091218101319905e-12
500,327,1.2728113031450159e-12,3.1779584849707873e-12,1.2728113031450159e-12,0.0,1.9051471818257714e-12
500,328,6.713303519636822e-13,1.696414888131674e-12,6.713303519636822e-13,0.0,1.0250845361679917e-12
500,329,3.509690593852685e-13,8.975863109453065e-13,3.509690593852685e-13,0.0,5.46617251560038e-13
500,330,1.8186578531782098e-13,4.707279517306179e-13,1.8186578531782093e-13,5.048709793414476e-29,2.88862166412797e-13
500,331,9.340538822969657e-14,2.4468227584531444e-13,9.340538822969656e-14,1.262177448353619e-29,1.5127688761561789e-13
500,332,4.75467187072853e-14,1.2605576969517492e-13,4.75467187072853e-14,0.0,7.850905098788962e-14
500,333,2.3987533762234025e-14,6.436345860339853e-14,2.3987533762234022e-14,3.1554436208840472e-30,4.0375924841164506e-14
500,334,1.1993766881117013e-14,3.257024112425499e-14,1.1993766881117011e-14,1.5777218104420236e-30,2.0576474243137978e-14
500,335,5.94318000676246e-15,1.6334124108189696e-14,5.943180006762459e-15,7.888609052210118e-31,1.0390944101427236e-14
500,336,2.918525896177994e-15,8.118057334238788e-15,2.9185258961779934e-15,3.944304526105059e-31,5.199531438060795e-15
500,337,1.420291534045077e-15,3.998320997892555e-15,1.420291534045077e-15,0.0,2.5780294638474777e-15
500,338,6.84933491270259e-16,1.9514622664758534e-15,6.84933491270259e-16,0.0,1.2665287752055944e-15
500,339,3.273133498105662e-16,9.438154249749316e-16,3.273133498105662e-16,0.0,6.165020751643654e-16
500,340,1.5499249799853285e-16,4.523198281497508e-16,1.5499249799853285e-16,0.0,2.973273301512179e-16
500,341,7.272375272658432e-17,2.1479433651464177e-16,7.272375272658432e-17,0.0,1.4207058378805746e-16
500,342,3.3810165741306745e-17,1.0106608452723068e-16,3.3810165741306745e-17,0.0,6.725591878592394e-17
500,343,1.5574362061593193e-17,4.711725749081739e-17,1.5574362061593196e-17,3.0814879110195774e-33,3.15428954292242e-17
500,344,7.108066406017825e-18,2.1763703975640704e-17,7.108066406017825e-18,0.0,1.465563756962288e-17
500,345,3.2140822009819732e-18,9.959783766719594e-18,3.214082200981973e-18,3.851859888774472e-34,6.7457015657376215e-18
500,346,1.4398345120005948e-18,4.5156170629109525e-18,1.4398345120005948e-18,0.0,3.0757825509103575e-18
500,347,6.390043655564599e-19,2.0282428225097456e-18,6.390043655564599e-19,0.0,1.3892384569532856e-18
500,348,2.809415745118919e-19,9.024927691293018e-19,2.8094157451189185e-19,4.81482486096809e-35,6.2155119461741e-19
500,349,1.223585080968698e-19,3.978079777031812e-19,1.223585080968698e-19,0.0,2.7544946960631137e-19
500,350,5.278895635036383e-20,1.7369766789588804e-19,5.2788956350363835e-20,6.018531076210112e-36,1.209087115455242e-19
500,351,2.2559383055711042e-20,7.512590668079561e-20,2.255938305571104e-20,3.009265538105056e-36,5.2566523625084575e-20
500,352,9.549284304832231e-21,3.218436372785342e-20,9.54928430483223e-21,1.504632769052528e-36,2.263507942302119e-20
500,353,4.003665940836177e-21,1.3656629712303965e-20,4.0036659408361754e-21,1.504632769052528e-36,9.652963771467789e-21
500,354,1.6625392466184124e-21,5.739435810100533e-21,1.662539246618412e-21,3.76158192263132e-37,4.0768965634821204e-21
500,355,6.837485352289808e-22,2.388940329425357e-21,6.837485352289806e-22,1.88079096131566e-37,1.7051917941963763e-21
500,356,2.7849308316910734e-22,9.847702107399361e-22,2.784930831691073e-22,4.70197740328915e-38,7.062771275708288e-22
500,357,1.1233334447157271e-22,4.0201362744712007e-22,1.123333444715727e-22,2.350988701644575e-38,2.8968028297554738e-22
500,358,4.487058173026508e-23,1.6251946432024493e-22,4.487058173026507e-23,1.1754943508222875e-38,1.1764888258997986e-22
500,359,1.7748252383558893e-23,6.505952292326558e-23,1.7748252383558885e-23,8.816207631167156e-39,4.7311270539706695e-23
500,360,6.951398850227233e-24,2.5789271989083188e-23,6.95139885022723e-24,2.938735877055719e-39,1.8837873138855958e-23
500,361,2.6958333491185946e-24,1.0122120721398965e-23,2.6958333491185935e-24,1.1020259538958945e-39,7.426287372280372e-24
500,362,1.0351404296339354e-24,3.933592241171068e-24,1.035140429633935e-24,3.6734198463196485e-40,2.898451811537133e-24
500,363,3.935244608525705e-25,1.5134685347825163e-24,3.9352446085257035e-25,1.3775324423698682e-40,1.119944073929946e-24
500,364,1.481122283978081e-25,5.765064574280738e-25,1.4811222839780807e-25,4.591774807899561e-41,4.2839422903026575e-25
500,365,5.51870220879504e-26,2.1740113965844193e-25,5.51870220879504e-26,0.0,1.6221411757049153e-25
500,366,2.0355868802932525e-26,8.115702075021991e-26,2.0355868802932527e-26,2.8698592549372254e-42,6.080115194728739e-26
500,367,7.43238806428599e-27,2.9989997273046026e-26,7.43238806428599e-27,0.0,2.2557609208760036e-26
500,368,2.6861619906250997e-27,1.0969626605117153e-26,2.6861619906250997e-27,0.0,8.283464614492053e-27
500,369,9.609034763211738e-28,3.971467439179022e-27,9.60903476321174e-28,1.793662034335766e-43,3.0105639628578484e-27
500,370,3.402117713461453e-28,1.4230893684801962e-27,3.4021177134614534e-28,4.484155085839415e-44,1.0828775971340509e-27
500,371,1.1921167190026654e-28,5.04676651851378e-28,1.1921167190026656e-28,2.2420775429197073e-44,3.854649799511114e-28
500,372,4.133953138476985e-29,1.7712162171242703e-28,4.1339531384769856e-29,5.605193857299268e-45,1.3578209032765717e-28
500,373,1.4186219885390193e-29,6.151546540547793e-29,1.4186219885390193e-29,0.0,4.732924552008773e-29
500,374,4.817245789958702e-30,2.1141121841031946e-29,4.817245789958702e-30,0.0,1.6323876051073245e-29
500,375,1.618594585426124e-30,7.189172475068666e-30,1.618594585426124e-30,0.0,5.570577889642542e-30
500,376,5.380966041975145e-31,2.418870774487041e-30,5.380966041975145e-31,0.0,1.8807741702895267e-30
500,377,1.7698668148671562e-31,8.052015431918073e-31,1.7698668148671567e-31,4.3790577010150533e-47,6.282148617050917e-31
500,378,5.759090429329636e-32,2.651731248641794e-31,5.759090429329637e-32,1.0947644252537633e-47,2.0758222057088302e-31
500,379,1.853849689652284e-32,8.638965179156858e-32,1.8538496896522842e-32,2.7369110631344083e-48,6.785115489504573e-32
500,380,5.903047695998062e-33,2.7840375818014607e-32,5.903047695998063e-33,6.842277657836021e-49,2.1937328122016544e-32
500,381,1.859227620786791e-33,8.874480924261376e-33,1.8592276207867913e-33,3.4211388289180104e-49,7.015253303474585e-33
500,382,5.79183473491173e-34,2.7979384405043523e-33,5.791834734911732e-34,1.7105694144590052e-49,2.2187549670131793e-33
500,383,1.7844295005733268e-34,8.724348083156658e-34,1.7844295005733275e-34,6.41463530422127e-50,6.93991858258333e-34
500,384,5.436933634559355e-35,2.6902907499258706e-34,5.436933634559357e-35,2.1382117680737565e-50,2.146597386469935e-34
500,385,1.6381410431399618e-35,8.203667965019974e-35,1.638141043139962e-35,2.6727647100921956e-51,6.565526921880012e-35
500,386,4.880472019717503e-36,2.473604181756761e-35,4.8804720197175035e-36,6.681911775230489e-52,1.9855569797850105e-35
500,387,1.4376584244129079e-36,7.37455279430049e-36,1.437658424412908e-36,1.6704779438076223e-52,5.936894369887582e-36
500,388,4.186994895841716e-37,2.1736719610199628e-36,4.186994895841717e-37,8.352389719038111e-53,1.754972471435791e-36
500,389,1.2055100985456869e-37,6.333941106589181e-37,1.205510098545687e-37,2.088097429759528e-53,5.128431008043494e-37
500,390,3.431067203553109e-38,1.8245005097466529e-37,3.4310672035531094e-38,5.22024357439882e-54,1.4813937893913419e-37
500,391,9.652618731223577e-39,5.194832071934538e-38,9.652618731223581e-39,3.915182680799115e-54,4.22957019881218e-38
500,392,2.6840189839371685e-39,1.461919773785339e-38,2.6840189839371695e-39,9.787956701997787e-55,1.193517875391622e-38
500,393,7.375930032193744e-40,4.065990333405766e-39,7.375930032193747e-40,3.2626522339992623e-55,3.328397330186391e-39
500,394,2.0031079021439868e-40,1.1175462201341638e-39,2.003107902143987e-40,4.078315292499078e-56,9.172354299197651e-40
500,395,5.375428800690192e-41,3.0351898410775215e-40,5.375428800690194e-41,2.039157646249539e-56,2.497646961008502e-40
500,396,1.4253030910920964e-41,8.145009016549257e-41,1.4253030910920969e-41,5.0978941156238473e-57,6.71970592545716e-41
500,397,3.733791472886097e-42,2.15946414848651e-41,3.733791472886098e-42,6.372367644529809e-58,1.7860850011979001e-41
500,398,9.662827178574574e-43,5.6560305586755506e-42,9.662827178574574e-43,0.0,4.689747840818093e-42
500,399,2.4701964215904922e-43,1.4633581128041825e-42,2.4701964215904926e-43,3.982729777831131e-59,1.2163384706451332e-42
500,400,6.237245964515992e-44,3.739586630019661e-43,6.237245964515994e-44,1.9913648889155653e-59,3.1158620335680617e-43
500,401,1.555422933794512e-44,9.438235773242395e-44,1.5554229337945122e-44,2.4892061111444567e-60,7.882812839447883e-44
500,402,3.8305191653148426e-45,2.352402108172175e-44,3.830519165314843e-45,6.223015277861142e-61,1.9693501916406907e-44
500,403,9.314910129053464e-46,5.789541692848867e-45,9.314910129053466e-46,1.5557538194652854e-61,4.85805067994352e-45
500,404,2.2365006993024407e-46,1.4068446756568568e-45,2.236500699302441e-46,3.8893845486632136e-62,1.1831946057266126e-45
500,405,5.301334990939119e-47,3.3750014009050996e-46,5.30133499093912e-47,9.723461371658034e-63,2.8448679018111875e-46
500,406,1.2404601579783652e-47,7.992508843318541e-47,1.2404601579783655e-47,2.4308653429145085e-63,6.752048685340176e-47
500,407,2.864944836608509e-48,1.8682206414397311e-47,2.86494483660851e-48,6.077163357286271e-64,1.5817261577788802e-47
500,408,6.530388965798807e-49,4.30985389720229e-48,6.530388965798809e-49,1.5192908393215678e-64,3.656815000622409e-48
500,409,1.4689383492750371e-49,9.81157354626208e-49,1.4689383492750377e-49,5.697340647455879e-65,8.342635196987042e-49
500,410,3.260326580098253e-50,2.2039807426660164e-49,3.2603265800982545e-50,1.4243351618639698e-65,1.877948084656191e-49
500,411,7.139401270288146e-51,4.884499611806633e-50,7.139401270288148e-51,2.3738919364399497e-66,4.1705594847778184e-50
500,412,1.542249303533119e-51,1.0678849510741514e-50,1.5422493035331195e-51,5.934729841099874e-67,9.136600207208395e-51
500,413,3.286148637068147e-52,2.3028660814449037e-51,3.286148637068148e-52,7.418412301374843e-68,1.9742512177380888e-51
500,414,6.90567467209973e-53,4.897779070077978e-52,6.905674672099731e-53,9.273015376718553e-69,4.2072116028680045e-52
500,415,1.431055474218257e-53,1.0272145015317602e-52,1.4310554742182574e-53,4.636507688359277e-69,8.841089541099344e-53
500,416,2.924031617994035e-54,2.124214325036295e-53,2.924031617994036e-54,1.1591269220898192e-69,1.8318111632368917e-53
500,417,5.89013563336928e-55,4.330650746755522e-54,5.8901356333692805e-55,7.24454326306137e-71,3.741637183418594e-54
500,418,1.1695723865302637e-55,8.70295158637453e-55,1.1695723865302639e-55,1.8111358157653425e-71,7.533379199844266e-55
500,419,2.288900613257318e-56,1.723764741823753e-55,2.2889006132573184e-56,4.527839539413356e-72,1.4948746804980213e-55
