horizon,k,p_path_count,p_empirical,abs_diff
500,1135,1.8492626588135164e-62,0.0,1.8492626588135164e-62
500,1136,2.979434669950113e-62,0.0,2.979434669950113e-62
500,1137,4.795513976262546e-62,0.0,4.795513976262546e-62
500,1138,7.710865011072137e-62,0.0,7.710865011072137e-62
500,1139,1.2386206048722637e-61,0.0,1.2386206048722637e-61
500,1140,1.9876566880077197e-61,0.0,1.9876566880077197e-61
500,1141,3.186492735468815e-61,0.0,3.186492735468815e-61
500,1142,5.1033291916860314e-61,0.0,5.1033291916860314e-61
500,1143,8.165145578216656e-61,0.0,8.165145578216656e-61
500,1144,1.3051023810658555e-60,0.0,1.3051023810658555e-60
500,1145,2.0839924118374585e-60,0.0,2.0839924118374585e-60
500,1146,3.324445244196279e-60,0.0,3.324445244196279e-60
500,1147,5.298028991532114e-60,0.0,5.298028991532114e-60
500,1148,8.434943255264538e-60,0.0,8.434943255264538e-60
500,1149,1.3416007100267008e-59,0.0,1.3416007100267008e-59
500,1150,2.131759766506226e-59,0.0,2.131759766506226e-59
500,1151,3.3839792940403405e-59,0.0,3.3839792940403405e-59
500,1152,5.366512805755332e-59,0.0,5.366512805755332e-59
500,1153,8.502218497391464e-59,0.0,8.502218497391464e-59
500,1154,1.3457009244625441e-58,0.0,1.3457009244625441e-58
500,1155,2.127852960290073e-58,0.0,2.127852960290073e-58
500,1156,3.361336761329289e-58,0.0,3.361336761329289e-58
500,1157,5.304694241598529e-58,0.0,5.304694241598529e-58
500,1158,8.3634829820763e-58,0.0,8.3634829820763e-58
500,1159,1.3173253684992662e-57,0.0,1.3173253684992662e-57
500,1160,2.0729009709978137e-57,0.0,2.0729009709978137e-57
500,1161,3.258698937708362e-57,0.0,3.258698937708362e-57
500,1162,5.117886708455198e-57,0.0,5.117886708455198e-57
500,1163,8.030052780101851e-57,0.0,8.030052780101851e-57
500,1164,1.2587166893949987e-56,0.0,1.2587166893949987e-56
500,1165,1.9711514499548057e-56,0.0,1.9711514499548057e-56
500,1166,3.08386218066753e-56,0.0,3.08386218066753e-56
500,1167,4.820071064155849e-56,0.0,4.820071064155849e-56
500,1168,7.526550530056315e-56,0.0,7.526550530056315e-56
500,1169,1.1741487685216801e-55,0.0,1.1741487685216801e-55
500,1170,1.829933972133796e-55,0.0,1.829933972133796e-55
500,1171,2.8492686557451805e-55,0.0,2.8492686557451805e-55
500,1172,4.432182223179333e-55,0.0,4.432182223179333e-55
500,1173,6.887927652649396e-55,0.0,6.887927652649396e-55
500,1174,1.0694164063810647e-54,0.0,1.0694164063810647e-54
500,1175,1.6587958353475525e-54,0.0,1.6587958353475525e-54
500,1176,2.5705578854179284e-54,0.0,2.5705578854179284e-54
500,1177,3.979703574931929e-54,0.0,3.979703574931929e-54
500,1178,6.155501951732338e-54,0.0,6.155501951732338e-54
500,1179,9.511875470937204e-54,0.0,9.511875470937204e-54
500,1180,1.46845044134289e-53,0.0,1.46845044134289e-53
500,1181,2.2648706679463827e-53,0.0,2.2648706679463827e-53
500,1182,3.4899484548746033e-53,0.0,3.4899484548746033e-53
500,1183,5.372626195468997e-53,0.0,5.372626195468997e-53
500,1184,8.263171341750971e-53,0.0,8.263171341750971e-53
500,1185,1.269696500355366e-52,0.0,1.269696500355366e-52
500,1186,1.9491561266112604e-52,0.0,1.9491561266112604e-52
500,1187,2.9894230547141117e-52,0.0,2.9894230547141117e-52
500,1188,4.5806033264609944e-52,0.0,4.5806033264609944e-52
500,1189,7.012179813413205e-52,0.0,7.012179813413205e-52
500,1190,1.0724547094370277e-51,0.0,1.0724547094370277e-51
500,1191,1.6387055802662713e-51,0.0,1.6387055802662713e-51
500,1192,2.501609152043038e-51,0.0,2.501609152043038e-51
500,1193,3.815355668177792e-51,0.0,3.815355668177792e-51
500,1194,5.813640090602295e-51,0.0,5.813640090602295e-51
500,1195,8.850326382811627e-51,0.0,8.850326382811627e-51
500,1196,1.3460740535732027e-50,0.0,1.3460740535732027e-50
500,1197,2.045397061690345e-50,0.0,2.045397061690345e-50
500,1198,3.105172965647533e-50,0.0,3.105172965647533e-50
500,1199,4.709707574944935e-50,0.0,4.709707574944935e-50
500,1200,7.136783923865449e-50,0.0,7.136783923865449e-50
500,1201,1.0804684561716452e-49,0.0,1.0804684561716452e-49
500,1202,1.6342671583028916e-49,0.0,1.6342671583028916e-49
500,1203,2.469652831063151e-49,0.0,2.469652831063151e-49
500,1204,3.728645780255224e-49,0.0,3.728645780255224e-49
500,1205,5.624309184173256e-49,0.0,5.624309184173256e-49
500,1206,8.475992349415444e-49,0.0,8.475992349415444e-49
500,1207,1.276191074816435e-48,0.0,1.276191074816435e-48
500,1208,1.9197518497043944e-48,0.0,1.9197518497043944e-48
500,1209,2.885221740776534e-48,0.0,2.885221740776534e-48
500,1210,4.3322994749215193e-48,0.0,4.3322994749215193e-48
500,1211,6.499252023939683e-48,0.0,6.499252023939683e-48
500,1212,9.741243054205269e-48,0.0,9.741243054205269e-48
500,1213,1.4587199824162456e-47,0.0,1.4587199824162456e-47
500,1214,2.1824107485059459e-47,0.0,2.1824107485059459e-47
500,1215,3.262184446631247e-47,0.0,3.262184446631247e-47
500,1216,4.871788738370133e-47,0.0,4.871788738370133e-47
500,1217,7.269034760933389e-47,0.0,7.269034760933389e-47
500,1218,1.083612128180582e-46,0.0,1.083612128180582e-46
500,1219,1.6139134046655682e-46,0.0,1.6139134046655682e-46
500,1220,2.401575838939794e-46,0.0,2.401575838939794e-46
500,1221,3.570446514749612e-46,0.0,3.570446514749612e-46
500,1222,5.303460623807778e-46,0.0,5.303460623807778e-46
500,1223,7.870588322679452e-46,0.0,7.870588322679452e-46
500,1224,1.1669883342546002e-45,0.0,1.1669883342546002e-45
500,1225,1.7287720755381987e-45,0.0,1.7287720755381987e-45
500,1226,2.5587114030674356e-45,0.0,2.5587114030674356e-45
500,1227,3.783708278927817e-45,0.0,3.783708278927817e-45
500,1228,5.590198026256835e-45,0.0,5.590198026256835e-45
500,1229,8.251831980908511e-45,0.0,8.251831980908511e-45
500,1230,1.2169917261250997e-44,0.0,1.2169917261250997e-44
500,1231,1.7932439180746232e-44,0.0,1.7932439180746232e-44
500,1232,2.6400127506835473e-44,0.0,2.6400127506835473e-44
500,1233,3.883184474687586e-44,0.0,3.883184474687586e-44
500,1234,5.70670973239529e-44,0.0,5.70670973239529e-44
500,1235,8.379145383896838e-44,0.0,8.379145383896838e-44
500,1236,1.2292218443787384e-43,0.0,1.2292218443787384e-43
500,1237,1.8016807193556733e-43,0.0,1.8016807193556733e-43
500,1238,2.6384132887470735e-43,0.0,2.6384132887470735e-43
500,1239,3.860340981567054e-43,0.0,3.860340981567054e-43
500,1240,5.6432172263217614e-43,0.0,5.6432172263217614e-43
500,1241,8.242264331885775e-43,0.0,8.242264331885775e-43
500,1242,1.2027777547782445e-42,0.0,1.2027777547782445e-42
500,1243,1.7536532409055186e-42,0.0,1.7536532409055186e-42
500,1244,2.5545943593459362e-42,0.0,2.5545943593459362e-42
500,1245,3.718094910833917e-42,0.0,3.718094910833917e-42
500,1246,5.4067923829671136e-42,0.0,5.4067923829671136e-42
500,1247,7.855611818522968e-42,0.0,7.855611818522968e-42
500,1248,1.1403596341427237e-41,0.0,1.1403596341427237e-41
500,1249,1.653962104442936e-41,0.0,1.653962104442936e-41
500,1250,2.3967987405438446e-41,0.0,2.3967987405438446e-41
500,1251,3.4702460623008033e-41,0.0,3.4702460623008033e-41
500,1252,5.020096379878817e-41,0.0,5.020096379878817e-41
500,1253,7.255833610713792e-41,0.0,7.255833610713792e-41
500,1254,1.0478194124565045e-40,0.0,1.0478194124565045e-40
500,1255,1.5118538826651086e-40,0.0,1.5118538826651086e-40
500,1256,2.179504855304636e-40,0.0,2.179504855304636e-40
500,1257,3.1392860481457655e-40,0.0,3.1392860481457655e-40
500,1258,4.517824449365277e-40,0.0,4.517824449365277e-40
500,1259,6.496113560180428e-40,0.0,6.496113560180428e-40
500,1260,9.332629873265197e-40,0.0,9.332629873265197e-40
500,1261,1.339618182375826e-39,0.0,1.339618182375826e-39
500,1262,1.921254778176664e-39,0.0,1.921254778176664e-39
500,1263,2.753063324017016e-39,0.0,2.753063324017016e-39
500,1264,3.941623422614664e-39,0.0,3.941623422614664e-39
500,1265,5.6384810149384736e-39,0.0,5.6384810149384736e-39
500,1266,8.058933111113808e-39,0.0,8.058933111113808e-39
500,1267,1.1508581233740222e-38,0.0,1.1508581233740222e-38
500,1268,1.642083365721491e-38,0.0,1.642083365721491e-38
500,1269,2.340982474121389e-38,0.0,2.340982474121389e-38
500,1270,3.334502417850857e-38,0.0,3.334502417850857e-38
500,1271,4.745633450061926e-38,0.0,4.745633450061926e-38
500,1272,6.748200665929675e-38,0.0,6.748200665929675e-38
500,1273,9.587663724496104e-38,0.0,9.587663724496104e-38
500,1274,1.361033976330795e-37,0.0,1.361033976330795e-37
500,1275,1.9304424965315007e-37,0.0,1.9304424965315007e-37
500,1276,2.7357528481537817e-37,0.0,2.7357528481537817e-37
500,1277,3.873729545062574e-37,0.0,3.873729545062574e-37
500,1278,5.480428720040467e-37,0.0,5.480428720040467e-37
500,1279,7.746988790550812e-37,0.0,7.746988790550812e-37
500,1280,1.0941700714131559e-36,0.0,1.0941700714131559e-36
500,1281,1.5440828428236568e-36,0.0,1.5440828428236568e-36
500,1282,2.1771611494621318e-36,0.0,2.1771611494621318e-36
500,1283,3.06722133686431e-36,0.0,3.06722133686431e-36
500,1284,4.3175220844619886e-36,0.0,4.3175220844619886e-36
500,1285,6.07238467727239e-36,0.0,6.07238467727239e-36
500,1286,8.533350537673804e-36,0.0,8.533350537673804e-36
500,1287,1.1981628317729919e-35,0.0,1.1981628317729919e-35
500,1288,1.6809252058661503e-35,0.0,1.6809252058661503e-35
500,1289,2.356229379278046e-35,0.0,2.356229379278046e-35
500,1290,3.300074277863578e-35,0.0,3.300074277863578e-35
500,1291,4.618140837069354e-35,0.0,4.618140837069354e-35
500,1292,6.457260080514861e-35,0.0,6.457260080514861e-35
500,1293,9.021263505004866e-35,0.0,9.021263505004866e-35
500,1294,1.2592871646627837e-34,0.0,1.2592871646627837e-34
500,1295,1.7563895227164164e-34,0.0,1.7563895227164164e-34
500,1296,2.447687014201485e-34,0.0,2.447687014201485e-34
500,1297,3.4082406035271974e-34,0.0,3.4082406035271974e-34
500,1298,4.7418111604664745e-34,0.0,4.7418111604664745e-34
500,1299,6.591712205860886e-34,0.0,6.591712205860886e-34
500,1300,9.1557204380894e-34,0.0,9.1557204380894e-34
500,1301,1.2706543788815519e-33,0.0,1.2706543788815519e-33
500,1302,1.761989454635961e-33,0.0,1.761989454635961e-33
500,1303,2.4412960550422326e-33,0.0,2.4412960550422326e-33
500,1304,3.379708105679095e-33,0.0,3.379708105679095e-33
500,1305,4.67498108423224e-33,0.0,4.67498108423224e-33
500,1306,6.461342512109607e-33,0.0,6.461342512109607e-33
500,1307,8.92294524923149e-33,0.0,8.92294524923149e-33
500,1308,1.2312225753930037e-32,0.0,1.2312225753930037e-32
500,1309,1.6974934421736178e-32,0.0,1.6974934421736178e-32
500,1310,2.3384234028874113e-32,0.0,2.3384234028874113e-32
500,1311,3.2187112262844716e-32,0.0,3.2187112262844716e-32
500,1312,4.426750202314605e-32,0.0,4.426750202314605e-32
500,1313,6.08320515846453e-32,0.0,6.08320515846453e-32
500,1314,8.352657393731394e-32,0.0,8.352657393731394e-32
500,1315,1.1459401571933272e-31,0.0,1.1459401571933272e-31
500,1316,1.5708856893975995e-31,0.0,1.5708856893975995e-31
500,1317,2.151656346268718e-31,0.0,2.151656346268718e-31
500,1318,2.9447417969302117e-31,0.0,2.9447417969302117e-31
500,1319,4.0268719833315405e-31,0.0,4.0268719833315405e-31
500,1320,5.502182865826324e-31,0.0,5.502182865826324e-31
500,1321,7.511888155915274e-31,0.0,7.511888155915274e-31
500,1322,1.0247322473467734e-30,0.0,1.0247322473467734e-30
500,1323,1.396751641186548e-30,0.0,1.396751641186548e-30
500,1324,1.902285830432835e-30,0.0,1.902285830432835e-30
500,1325,2.5886924002086374e-30,0.0,2.5886924002086374e-30
500,1326,3.519925842523411e-30,0.0,3.519925842523411e-30
500,1327,4.782282901415874e-30,0.0,4.782282901415874e-30
500,1328,6.492111831927254e-30,0.0,6.492111831927254e-30
500,1329,8.806148252091876e-30,0.0,8.806148252091876e-30
500,1330,1.1935360918407344e-29,0.0,1.1935360918407344e-29
500,1331,1.6163483878259223e-29,0.0,1.6163483878259223e-29
500,1332,2.187180051762812e-29,0.0,2.187180051762812e-29
500,1333,2.957226099050198e-29,0.0,2.957226099050198e-29
500,1334,3.9951698195997475e-29,0.0,3.9951698195997475e-29
500,1335,5.393081260018149e-29,0.0,5.393081260018149e-29
500,1336,7.274279348988502e-29,0.0,7.274279348988502e-29
500,1337,9.803802664788817e-29,0.0,9.803802664788817e-29
500,1338,1.3202342804155534e-28,0.0,1.3202342804155534e-28
500,1339,1.776477001389594e-28,0.0,1.776477001389594e-28
500,1340,2.388474419817892e-28,0.0,2.388474419817892e-28
500,1341,3.2087383135640474e-28,0.0,3.2087383135640474e-28
500,1342,4.3072589752509475e-28,0.0,4.3072589752509475e-28
500,1343,5.7772468707765565e-28,0.0,5.7772468707765565e-28
500,1344,7.7427350904607455e-28,0.0,7.7427350904607455e-28
500,1345,1.0368637320268614e-27,0.0,1.0368637320268614e-27
500,1346,1.387404343766283e-27,0.0,1.387404343766283e-27
500,1347,1.854978038371557e-27,0.0,1.854978038371557e-27
500,1348,2.4781587465184066e-27,0.0,2.4781587465184066e-27
500,1349,3.308067583482822e-27,0.0,3.308067583482822e-27
500,1350,4.412399166003136e-27,0.0,4.412399166003136e-27
500,1351,5.8807220476693855e-27,0.0,5.8807220476693855e-27
500,1352,7.831450711776082e-27,0.0,7.831450711776082e-27
500,1353,1.0421008710781632e-26,0.0,1.0421008710781632e-26
500,1354,1.3855861663475552e-26,0.0,1.3855861663475552e-26
500,1355,1.8408305929266378e-26,0.0,1.8408305929266378e-26
500,1356,2.4437168116331003e-26,0.0,2.4437168116331003e-26
500,1357,3.241492054750118e-26,0.0,3.241492054750118e-26
500,1358,4.296317215695908e-26,0.0,4.296317215695908e-26
500,1359,5.689908365554045e-26,0.0,5.689908365554045e-26
500,1360,7.529601965664916e-26,0.0,7.529601965664916e-26
500,1361,9.956273962003163e-26,0.0,9.956273962003163e-26
500,1362,1.315467093214531e-25,0.0,1.315467093214531e-25
500,1363,1.7366876911445224e-25,0.0,1.7366876911445224e-25
500,1364,2.2909853241011165e-25,0.0,2.2909853241011165e-25
500,1365,3.019826459914532e-25,0.0,3.019826459914532e-25
500,1366,3.9774160045247836e-25,0.0,3.9774160045247836e-25
500,1367,5.234553614852852e-25,0.0,5.234553614852852e-25
500,1368,6.8836399177229275e-25,0.0,6.8836399177229275e-25
500,1369,9.045170207312454e-25,0.0,9.045170207312454e-25
500,1370,1.1876150703372814e-24,0.0,1.1876150703372814e-24
500,1371,1.5580997660083416e-24,0.0,1.5580997660083416e-24
500,1372,2.042564025261323e-24,0.0,2.042564025261323e-24
500,1373,2.675575408648077e-24,0.0,2.675575408648077e-24
500,1374,3.502031591442508e-24,0.0,3.502031591442508e-24
500,1375,4.580200765755548e-24,0.0,4.580200765755548e-24
500,1376,5.98564293825129e-24,0.0,5.98564293825129e-24
500,1377,7.816263222179913e-24,0.0,7.816263222179913e-24
500,1378,1.0198818599103912e-23,0.0,1.0198818599103912e-23
500,1379,1.3297289383954682e-23,0.0,1.3297289383954682e-23
500,1380,1.7323641007883132e-23,0.0,1.7323641007883132e-23
500,1381,2.2551647368142678e-23,0.0,2.2551647368142678e-23
500,1382,2.933463226634021e-23,0.0,2.933463226634021e-23
500,1383,3.8128220954829345e-23,0.0,3.8128220954829345e-23
500,1384,4.9519492899127245e-23,0.0,4.9519492899127245e-23
500,1385,6.426430639183138e-23,0.0,6.426430639183138e-23
500,1386,8.333504684804148e-23,0.0,8.333504684804148e-23
500,1387,1.0798166019285435e-22,0.0,1.0798166019285435e-22
500,1388,1.3980960432027413e-22,0.0,1.3980960432027413e-22
500,1389,1.808793273814457e-22,0.0,1.808793273814457e-22
500,1390,2.338331146541954e-22,0.0,2.338331146541954e-22
500,1391,3.020567024417484e-22,0.0,3.020567024417484e-22
500,1392,3.898850211687444e-22,0.0,3.898850211687444e-22
500,1393,5.028639049183985e-22,0.0,5.028639049183985e-22
500,1394,6.480827216084836e-22,0.0,6.480827216084836e-22
500,1395,8.345967999824313e-22,0.0,8.345967999824313e-22
500,1396,1.0739634603422414e-21,0.0,1.0739634603422414e-21
500,1397,1.380921649700531e-21,0.0,1.380921649700531e-21
500,1398,1.774252955720158e-21,0.0,1.774252955720158e-21
500,1399,2.2778715222169704e-21,0.0,2.2778715222169704e-21
500,1400,2.922202603419935e-21,0.0,2.922202603419935e-21
500,1401,3.745924785491804e-21,0.0,3.745924785491804e-21
500,1402,4.798170030915459e-21,0.0,4.798170030915459e-21
500,1403,6.141299606215074e-21,0.0,6.141299606215074e-21
500,1404,7.85440380427647e-21,0.0,7.85440380427647e-21
500,1405,1.0037710616674035e-20,0.0,1.0037710616674035e-20
500,1406,1.2818134940744508e-20,0.0,1.2818134940744508e-20
500,1407,1.6356257736947496e-20,0.0,1.6356257736947496e-20
500,1408,2.0855096523156264e-20,0.0,2.0855096523156264e-20
500,1409,2.6571118085559857e-20,0.0,2.6571118085559857e-20
500,1410,3.3828055472434986e-20,0.0,3.3828055472434986e-20
500,1411,4.3034229358755724e-20,0.0,4.3034229358755724e-20
500,1412,5.47042450579829e-20,0.0,5.47042450579829e-20
500,1413,6.948614860239596e-20,0.0,6.948614860239596e-20
500,1414,8.819538799091897e-20,0.0,8.819538799091897e-20
500,1415,1.1185725067444647e-19,0.0,1.1185725067444647e-19
500,1416,1.417598500448454e-19,0.0,1.417598500448454e-19
500,1417,1.795202298083228e-19,0.0,1.795202298083228e-19
500,1418,2.271667673293986e-19,0.0,2.271667673293986e-19
500,1419,2.872418118519736e-19,0.0,2.872418118519736e-19
500,1420,3.6292942337053912e-19,0.0,3.6292942337053912e-19
500,1421,4.582142224577005e-19,0.0,4.582142224577005e-19
500,1422,5.780787689131586e-19,0.0,5.780787689131586e-19
500,1423,7.287486166574325e-19,0.0,7.287486166574325e-19
500,1424,9.179963157037808e-19,0.0,9.179963157037808e-19
500,1425,1.1555182367711734e-18,0.0,1.1555182367711734e-18
500,1426,1.4534012865293425e-18,0.0,1.4534012865293425e-18
500,1427,1.8267004908594766e-18,0.0,1.8267004908594766e-18
500,1428,2.294153206805645e-18,0.0,2.294153206805645e-18
500,1429,2.879061571438039e-18,0.0,2.879061571438039e-18
500,1430,3.6103819383362144e-18,0.0,3.6103819383362144e-18
500,1431,4.524068769140452e-18,0.0,4.524068769140452e-18
500,1432,5.6647310764943435e-18,0.0,5.6647310764943435e-18
500,1433,7.087672464078661e-18,0.0,7.087672464078661e-18
500,1434,8.861401572425461e-18,0.0,8.861401572425461e-18
500,1435,1.1070718910704177e-17,0.0,1.1070718910704177e-17
500,1436,1.3820509351745395e-17,0.0,1.3820509351745395e-17
500,1437,1.7240397853727482e-17,0.0,1.7240397853727482e-17
500,1438,2.1490460286138015e-17,0.0,2.1490460286138015e-17
500,1439,2.6768222828710335e-17,0.0,2.6768222828710335e-17
500,1440,3.3317233779887694e-17,0.0,3.3317233779887694e-17
500,1441,4.143755255563488e-17,0.0,4.143755255563488e-17
500,1442,5.149857433749406e-17,0.0,5.149857433749406e-17
500,1443,6.395469782455614e-17,0.0,6.395469782455614e-17
500,1444,7.936445094935802e-17,0.0,7.936445094935802e-17
500,1445,9.841381892894027e-17,0.0,9.841381892894027e-17
500,1446,1.2194467505429903e-16,0.0,1.2194467505429903e-16
500,1447,1.5098940244254383e-16,0.0,1.5098940244254383e-16
500,1448,1.868130208671233e-16,0.0,1.868130208671233e-16
500,1449,2.309644042237074e-16,0.0,2.309644042237074e-16
500,1450,2.8533850008537456e-16,0.0,2.8533850008537456e-16
500,1451,3.522518537350388e-16,0.0,3.522518537350388e-16
500,1452,4.3453420760768194e-16,0.0,4.3453420760768194e-16
500,1453,5.356395081492052e-16,0.0,5.356395081492052e-16
500,1454,6.597803233907008e-16,0.0,6.597803233907008e-16
500,1455,8.120904769979376e-16,0.0,8.120904769979376e-16
500,1456,9.98821662979029e-16,0.0,9.98821662979029e-16
500,1457,1.2275809489307232e-15,0.0,1.2275809489307232e-15
500,1458,1.5076174392976056e-15,0.0,1.5076174392976056e-15
500,1459,1.8501679944642106e-15,0.0,1.8501679944642106e-15
500,1460,2.26887383476326e-15,0.0,2.26887383476326e-15
500,1461,2.780282157393965e-15,0.0,2.780282157393965e-15
500,1462,3.4044496255564045e-15,0.0,3.4044496255564045e-15
500,1463,4.165667831295552e-15,0.0,4.165667831295552e-15
500,1464,5.0933346787757125e-15,0.0,5.0933346787757125e-15
500,1465,6.22300019111202e-15,0.0,6.22300019111202e-15
500,1466,7.59762063823127e-15,0.0,7.59762063823127e-15
500,1467,9.269061263967082e-15,0.0,9.269061263967082e-15
500,1468,1.1299895431389534e-14,0.0,1.1299895431389534e-14
500,1469,1.3765556909222443e-14,0.0,1.3765556909222443e-14
500,1470,1.6756912526146056e-14,0.0,1.6756912526146056e-14
500,1471,2.038333480033084e-14,0.0,2.038333480033084e-14
500,1472,2.4776368730947746e-14,0.0,2.4776368730947746e-14
500,1473,3.0094104091836354e-14,0.0,3.0094104091836354e-14
500,1474,3.652638473136854e-14,0.0,3.652638473136854e-14
500,1475,4.4301010063892513e-14,0.0,4.4301010063892513e-14
500,1476,5.36911117255989e-14,0.0,5.36911117255989e-14
500,1477,6.502392094382412e-14,0.0,6.502392094382412e-14
500,1478,7.869118032451129e-14,0.0,7.869118032451129e-14
500,1479,9.516149841303736e-14,0.0,9.516149841303736e-14
500,1480,1.1499499758710583e-13,0.0,1.1499499758710583e-13
500,1481,1.3886066681916684e-13,0.0,1.3886066681916684e-13
500,1482,1.675569020101935e-13,0.0,1.675569020101935e-13
500,1483,2.0203579957229225e-13,0.0,2.0203579957229225e-13
500,1484,2.434318655965363e-13,0.0,2.434318655965363e-13
500,1485,2.930959154379873e-13,0.0,2.930959154379873e-13
500,1486,3.526350693566808e-13,0.0,3.526350693566808e-13
500,1487,4.2395990181208775e-13,0.0,4.2395990181208775e-13
500,1488,5.093399783768406e-13,0.0,5.093399783768406e-13
500,1489,6.11469218745095e-13,0.0,6.11469218745095e-13
500,1490,7.3354276123232e-13,0.0,7.3354276123232e-13
500,1491,8.793472783783665e-13,0.0,8.793472783783665e-13
500,1492,1.0533670103491332e-12,0.0,1.0533670103491332e-12
500,1493,1.260908149143191e-12,0.0,1.260908149143191e-12
500,1494,1.508244629394638e-12,0.0,1.508244629394638e-12
500,1495,1.8027888690703372e-12,0.0,1.8027888690703372e-12
500,1496,2.1532915649668974e-12,0.0,2.1532915649668974e-12
500,1497,2.5700752942719592e-12,0.0,2.5700752942719592e-12
500,1498,3.0653074166503195e-12,0.0,3.0653074166503195e-12
500,1499,3.6533186250433305e-12,0.0,3.6533186250433305e-12
500,1500,4.350974473133098e-12,0.0,4.350974473133098e-12
500,1501,5.178108330751192e-12,0.0,5.178108330751192e-12
500,1502,6.158025505204327e-12,0.0,6.158025505204327e-12
500,1503,7.318089738883726e-12,0.0,7.318089738883726e-12
500,1504,8.690404976791891e-12,0.0,8.690404976791891e-12
500,1505,1.0312607220091621e-11,0.0,1.0312607220091621e-11
500,1506,1.2228783475309875e-11,0.0,1.2228783475309875e-11
500,1507,1.4490537309180417e-11,0.0,1.4490537309180417e-11
500,1508,1.7158223366401472e-11,0.0,1.7158223366401472e-11
500,1509,2.030237644675788e-11,0.0,2.030237644675788e-11
500,1510,2.4005364419396005e-11,0.0,2.4005364419396005e-11
500,1511,2.8363298431736746e-11,0.0,2.8363298431736746e-11
500,1512,3.348823861128785e-11,0.0,3.348823861128785e-11
500,1513,3.9510738830388555e-11,0.0,3.9510738830388555e-11
500,1514,4.6582780184529116e-11,0.0,4.6582780184529116e-11
500,1515,5.488114971088979e-11,0.0,5.488114971088979e-11
500,1516,6.461132864125589e-11,0.0,6.461132864125589e-11
500,1517,7.601196324908514e-11,0.0,7.601196324908514e-11
500,1518,8.936000123229658e-11,0.0,8.936000123229658e-11
500,1519,1.049765877019043e-10,0.0,1.049765877019043e-10
500,1520,1.2323382736618194e-10,0.0,1.2323382736618194e-10
500,1521,1.4456253356972633e-10,0.0,1.4456253356972633e-10
500,1522,1.6946110064185262e-10,0.0,1.6946110064185262e-10
500,1523,1.9850565372198202e-10,0.0,1.9850565372198202e-10
500,1524,2.3236165007281257e-10,0.0,2.3236165007281257e-10
500,1525,2.717971280973244e-10,0.0,2.717971280973244e-10
500,1526,3.176978250973682e-10,0.0,3.176978250973682e-10
500,1527,3.710844125277942e-10,0.0,3.710844125277942e-10
500,1528,4.3313212841437987e-10,0.0,4.3313212841437987e-10
500,1529,5.05193121047106e-10,0.0,5.05193121047106e-10
500,1530,5.88821856392733e-10,0.0,5.88821856392733e-10
500,1531,6.858039842833532e-10,0.0,6.858039842833532e-10
500,1532,7.981891057550024e-10,0.0,7.981891057550024e-10
500,1533,9.283279363919133e-10,0.0,9.283279363919133e-10
500,1534,1.0789144186741653e-09,0.0,1.0789144186741653e-09
500,1535,1.253033400665015e-09,0.0,1.253033400665015e-09
500,1536,1.4542145694859143e-09,0.0,1.4542145694859143e-09
500,1537,1.6864934065320725e-09,0.0,1.6864934065320725e-09
500,1538,1.9544800179443124e-09,0.0,1.9544800179443124e-09
500,1539,2.2634367891855656e-09,0.0,2.2634367891855656e-09
500,1540,2.619365917432802e-09,0.0,2.619365917432802e-09
500,1541,3.0291079906974895e-09,0.0,3.0291079906974895e-09
500,1542,3.5004529089911153e-09,0.0,3.5004529089911153e-09
500,1543,4.0422645813702985e-09,0.0,4.0422645813702985e-09
500,1544,4.6646209842950685e-09,0.0,4.6646209842950685e-09
500,1545,5.378971332433756e-09,0.0,5.378971332433756e-09
500,1546,6.1983122939215805e-09,0.0,6.1983122939215805e-09
500,1547,7.137385379253365e-09,0.0,7.137385379253365e-09
500,1548,8.212897847641209e-09,0.0,8.212897847641209e-09
500,1549,9.443769708022846e-09,0.0,9.443769708022846e-09
500,1550,1.0851409645240723e-08,0.0,1.0851409645240723e-08
500,1551,1.2460022976544954e-08,0.0,1.2460022976544954e-08
500,1552,1.4296955040864611e-08,0.0,1.4296955040864611e-08
500,1553,1.6393073744636312e-08,0.0,1.6393073744636312e-08
500,1554,1.8783195334800466e-08,0.0,1.8783195334800466e-08
500,1555,2.1506557843319796e-08,0.0,2.1506557843319796e-08
500,1556,2.4607347049700778e-08,0.0,2.4607347049700778e-08
500,1557,2.8135280239969103e-08,0.0,2.8135280239969103e-08
500,1558,3.2146253503819723e-08,0.0,3.2146253503819723e-08
500,1559,3.670305880766401e-08,0.0,3.670305880766401e-08
500,1560,4.187617761142946e-08,0.0,4.187617761142946e-08
500,1561,4.7744658362577216e-08,0.0,4.7744658362577216e-08
500,1562,5.4397085803165565e-08,0.0,5.4397085803165565e-08
500,1563,6.193265066608897e-08,0.0,6.193265066608897e-08
500,1564,7.046232901593474e-08,0.0,7.046232901593474e-08
500,1565,8.011018120915881e-08,0.0,8.011018120915881e-08
500,1566,9.101478120825913e-08,0.0,9.101478120825913e-08
500,1567,1.033307877858997e-07,0.0,1.033307877858997e-07
500,1568,1.1723066999786386e-07,0.0,1.1723066999786386e-07
500,1569,1.329066001883894e-07,0.0,1.329066001883894e-07
500,1570,1.5057252871766652e-07,0.0,1.5057252871766652e-07
500,1571,1.7046645556853073e-07,0.0,1.7046645556853073e-07
500,1572,1.9285291499676452e-07,0.0,1.9285291499676452e-07
