horizon,k,p_convolution_exact,p_convolution_empirical,abs_diff
500,2383,2.908266433486913e-66,1.8912420642540536e-65,1.6004154209053622e-65
500,2384,1.7706491384384143e-66,1.1566403211776233e-65,9.795754073337819e-66
500,2385,1.0769212419783207e-66,7.066512575214593e-66,5.989591333236272e-66
500,2386,6.543164047797273e-67,4.312875009787131e-66,3.6585586050074035e-66
500,2387,3.971398170550158e-67,2.629558652547921e-66,2.2324188354929053e-66
500,2388,2.4079647800237455e-67,1.6015939872413975e-66,1.3607975092390228e-66
500,2389,1.4585026504261546e-67,9.744844087225918e-67,8.286341436799763e-67
500,2390,8.824985933913425e-68,5.923106967145342e-67,5.0406083737539995e-67
500,2391,5.334206678623288e-68,3.596464573181255e-67,3.063043905318926e-67
500,2392,3.2208758233580224e-68,2.1814880558977893e-67,1.859400473561987e-67
500,2393,1.9427895323425245e-68,1.3218435100161704e-67,1.127564556781918e-67
500,2394,1.1706429685871607e-68,8.001229055713963e-68,6.8305860871268015e-68
500,2395,7.046434165215862e-69,4.8381811307557695e-68,4.1335377142341835e-68
500,2396,4.2370136604910446e-69,2.922507288805553e-68,2.4988059227564486e-68
500,2397,2.5450431531239703e-69,1.7635039601372668e-68,1.5089996448248698e-68
500,2398,1.5271248619847674e-69,1.0630260963448378e-68,9.10313610146361e-69
500,2399,9.15371407069247e-70,6.40114042694645e-69,5.485769019877202e-69
500,2400,5.4810380752855324e-70,3.8504901158907235e-69,3.30238630836217e-69
500,2401,3.278462783499185e-70,2.3137646708901498e-69,1.9859183925402314e-69
500,2402,1.9589300898613922e-70,1.388884574104323e-69,1.1929915651181836e-69
500,2403,1.1692520264086122e-70,8.328296881877372e-70,7.15904485546876e-70
500,2404,6.971674651918568e-71,4.988713838219188e-70,4.2915463730273313e-70
500,2405,4.152457026966483e-71,2.985125609842222e-70,2.5698799071455738e-70
500,2406,2.470651566933516e-71,1.7843396268423162e-70,1.5372744701489646e-70
500,2407,1.4684374048763438e-71,1.0654488115033932e-70,9.186050710157589e-71
500,2408,8.718388469703304e-72,6.355168646018514e-71,5.483329799048184e-71
500,2409,5.170744636842359e-72,3.786694352971902e-71,3.269619889287666e-71
500,2410,3.0634113202721875e-72,2.253882971468236e-71,1.9475418394410173e-71
500,2411,1.8129763275811866e-72,1.3401075823261244e-71,1.1588099495680058e-71
500,2412,1.0717976433034274e-72,7.959474730726992e-72,6.887677087423564e-72
500,2413,6.329458379166306e-73,4.722422516306874e-72,4.0894766783902433e-72
500,2414,3.733813526089548e-73,2.7988537516732284e-72,2.4254723990642734e-72
500,2415,2.200241046826937e-73,1.6570276051733502e-72,1.4370035004906566e-72
500,2416,1.2951458981516485e-73,9.79969797480826e-73,8.504552076656612e-73
500,2417,7.61547768482612e-74,5.789329682409188e-73,5.0277819139265757e-73
500,2418,4.47306134898004e-74,3.416455327817393e-73,2.9691491929193885e-73
500,2419,2.624466485949733e-74,2.01397609674066e-73,1.7515294481456867e-73
500,2420,1.5381719905656909e-74,1.1859413214319806e-73,1.0321241223754115e-73
500,2421,9.005247902037757e-75,6.975922311655891e-74,6.075397521452115e-74
500,2422,5.266384521628786e-75,4.098914228245503e-74,3.572275776082624e-74
500,2423,3.0764848865181003e-75,2.4058248158586927e-74,2.0981763272068827e-74
500,2424,1.7952359597742237e-75,1.4105430786552171e-74,1.2310194826777947e-74
500,2425,1.0464344438649046e-75,8.261047110729089e-75,7.214612666864185e-75
500,2426,6.092919582714844e-76,4.832918115041746e-75,4.223626156770262e-75
500,2427,3.543733003367349e-76,2.824285313323901e-75,2.469912012987166e-75
500,2428,2.0588175356913124e-76,1.6486622235694628e-75,1.4427804700003315e-75
500,2429,1.1948000434800185e-76,9.613421554603722e-76,8.418621511123704e-76
500,2430,6.92615634016455e-77,5.599466567929715e-76,4.9068509339132594e-76
500,2431,4.010589577482071e-77,3.257893471788371e-76,2.856834514040164e-76
500,2432,2.319755417563926e-77,1.8934238289601487e-76,1.6614482872037562e-76
500,2433,1.34027338549768e-77,1.0992050394662978e-76,9.651777009165298e-77
500,2434,7.735011755945698e-78,6.37424380421925e-77,5.60074262862468e-77
500,2435,4.459068216436654e-78,3.692299214332504e-77,3.2463923926888388e-77
500,2436,2.5676863377952575e-78,2.13639980459545e-77,1.879631170815924e-77
500,2437,1.476908866558518e-78,1.2347662731228307e-77,1.087075386466979e-77
500,2438,8.48551983536309e-79,7.128575173320494e-78,6.280023189784186e-78
500,2439,4.8698477790839194e-79,4.1108876783200816e-78,3.6239029004116896e-78
500,2440,2.791667202331446e-79,2.368004596035118e-78,2.0888378758019735e-78
500,2441,1.598535810041734e-79,1.3625193297165906e-78,1.2026657487124171e-78
500,2442,9.143041714919819e-80,7.830962573727069e-79,6.916658402235087e-79
500,2443,5.223574268819503e-80,4.4957184939757056e-79,3.973361067093755e-79
500,2444,2.9809364580321996e-80,2.578063982781336e-79,2.279970336978116e-79
500,2445,1.6992006386071336e-80,1.4767195583686212e-79,1.3067994945079078e-79
500,2446,9.674816327553428e-81,8.449115438966059e-80,7.481633806210715e-80
500,2447,5.502322436742202e-81,4.828724933210536e-80,4.278492689536316e-80
500,2448,3.1257461191937384e-81,2.7565178915830285e-80,2.4439432796636547e-80
500,2449,1.7736373769198182e-81,1.5717932060612271e-80,1.3944294683692453e-80
500,2450,1.0052603161955036e-81,8.952314971000003e-81,7.947054654804499e-81
500,2451,5.69106993353539e-82,5.093071382994168e-81,4.52396438964063e-81
500,2452,3.2181781543944705e-82,2.894194673684511e-81,2.572376858245064e-81
500,2453,1.8177163493731932e-82,1.6427761308774823e-81,1.461004495940163e-81
500,2454,1.0255128486584973e-82,9.313883286063542e-82,8.288370437405044e-82
500,2455,5.779019320358538e-83,5.274533485877967e-82,4.696631553842114e-82
500,2456,3.2528520957230743e-83,2.98357705733601e-82,2.6582918477637025e-82
500,2457,1.8288188733072675e-83,1.6857357225345013e-82,1.5028538352037747e-82
500,2458,1.0270045192907015e-83,9.513489133921123e-83,8.486484614630421e-83
500,2459,5.760608558248653e-84,5.3627474253466675e-83,4.786686569521802e-83
500,2460,3.2274371355960576e-84,3.0194727212897567e-83,2.6967290077301508e-83
500,2461,1.806091276172123e-84,1.6981271083616412e-83,1.5175179807444289e-83
500,2462,1.0095158242939536e-84,9.539017788816426e-84,8.529501964522473e-84
500,2463,5.636080038463776e-85,5.352178131386891e-84,4.7885701275405135e-84
500,2464,3.142901754190324e-85,2.9995074835825337e-84,2.685217308163501e-84
500,2465,1.7505444155279985e-85,1.679039369204868e-84,1.503984927652068e-84
500,2466,9.738749105812431e-86,9.387768949548741e-85,8.413894038967498e-85
500,2467,5.4115287355551495e-86,5.242682151154439e-85,4.701529277598924e-85
500,2468,3.0034647431806863e-86,2.924376756978703e-85,2.624030282660635e-85
500,2469,1.6649834100128336e-86,1.629299064517402e-85,1.4628007235161185e-85
500,2470,9.21894249979899e-87,9.066820313434826e-86,8.144926063454928e-86
500,2471,5.098414506320188e-87,5.039587008067344e-86,4.529745557435325e-86
500,2472,2.8162488447081922e-87,2.79781916978376e-86,2.5161942853129407e-86
500,2473,1.5537737105283034e-87,1.5514154175676863e-86,1.396038046514856e-86
500,2474,8.562180329385782e-88,8.592496030769514e-87,7.736277997830936e-87
500,2475,4.7125918479948406e-88,4.753268598611554e-87,4.28200941381207e-87
500,2476,2.5906761880258454e-88,2.6263109809426827e-87,2.3672433621400984e-87
500,2477,1.4224705212199883e-88,1.449371489037335e-87,1.3071244369153361e-87
500,2478,7.800981273485804e-89,7.988992959781146e-88,7.208894832432565e-88
500,2479,4.272971462877011e-89,4.398272237645311e-88,3.97097509135761e-88
500,2480,2.337677081725028e-89,2.4185156356473895e-88,2.1847479274748868e-88
500,2481,1.2773555039374959e-89,1.3282853713674826e-88,1.200549820973733e-88
500,2482,6.971251472538749e-90,7.286325149082441e-89,6.589200001828566e-89
500,2483,3.7999718036261592e-90,3.992080934954676e-89,3.6120837545920606e-89
500,2484,2.0688052586614075e-90,2.1845536722961115e-89,1.9776731464299708e-89
500,2485,1.1249349491871786e-90,1.193981637285337e-89,1.0814881423666191e-89
500,2486,6.109458392366972e-91,6.517830648257416e-90,5.906884809020719e-90
500,2487,3.313938581728697e-91,3.5536768830050733e-90,3.2222830248322035e-90
500,2488,1.7953601190497215e-91,1.9351791777478805e-90,1.7556431658429084e-90
500,2489,9.714556868116548e-92,1.0525233569605993e-90,9.553777882794338e-91
500,2490,5.249979905635944e-92,5.717531233294325e-91,5.19253324273073e-91
500,2491,2.8337036511619802e-92,3.102062309030436e-91,2.818691943914238e-91
500,2492,1.5276092266983419e-92,1.6809568863884045e-91,1.5281959637185702e-91
500,2493,8.224889597525318e-93,9.097574746326599e-92,8.275085786574068e-92
500,2494,4.4228961692482355e-93,4.917638481015019e-92,4.475348864090196e-92
500,2495,2.37542416280328e-93,2.6549012731469963e-92,2.4173588568666684e-92
500,2496,1.274184286245849e-93,1.431528048490423e-92,1.304109619865838e-92
500,2497,6.826197581314836e-94,7.709211287534073e-93,7.026591529402589e-93
500,2498,3.652412989737266e-94,4.1464604095477265e-93,3.781219110574e-93
500,2499,1.9517949562578838e-94,2.227416674312387e-93,2.0322371786865985e-93
500,2500,1.0416951962522833e-94,1.1950350808956638e-93,1.0908655612704356e-93
500,2501,5.552622542997579e-95,6.403449033756137e-94,5.848186779456379e-94
500,2502,2.9560074238358242e-95,3.4268905945964276e-94,3.131289852212845e-94
500,2503,1.571670923934223e-95,1.8316325820847295e-94,1.674465489691307e-94
500,2504,8.34574850026735e-96,9.777485332736016e-95,8.942910482709282e-95
500,2505,4.426040502776057e-96,5.2127335386005806e-95,4.770129488322975e-95
500,2506,2.3442867112391168e-96,2.7755704773537574e-95,2.5411418062298457e-95
500,2507,1.2400812687760753e-96,1.4759995026877573e-95,1.3519913758101497e-95
500,2508,6.551375201683324e-97,7.839100117706237e-96,7.183962597537904e-96
500,2509,3.4566588335509104e-97,4.158063178934794e-96,3.812397295579703e-96
500,2510,1.8214661046006547e-97,2.2027217905145876e-96,2.020575180054522e-96
500,2511,9.585725913734099e-98,1.1653884689627342e-96,1.0695312098253933e-96
500,2512,5.0381031608513234e-98,6.157764793258167e-97,5.653954477173035e-97
500,2513,2.6445149954330156e-98,3.249492865670067e-97,2.9850413661267655e-97
500,2514,1.386311188423579e-98,1.7125646927362789e-97,1.573933573893921e-97
500,2515,7.2578822803439745e-99,9.01396940894936e-98,8.288181180914962e-98
500,2516,3.7948305093997965e-99,4.738290153993517e-98,4.3588071030535374e-98
500,2517,1.981558453273048e-99,2.4874964977919146e-98,2.28934065246461e-98
500,2518,1.0333613061629993e-99,1.3041793787229373e-98,1.2008432481066374e-98
500,2519,5.381793902669717e-100,6.8288090467103545e-99,6.290629656443383e-99
500,2520,2.7991762078455545e-100,3.570953170986007e-99,3.2910355502014516e-99
500,2521,1.4539868083961316e-100,1.864891798310031e-99,1.7194931174704178e-99
500,2522,7.542520233140059e-101,9.726400889949632e-100,8.972148866635626e-100
500,2523,3.907482316455153e-101,5.066155011964517e-100,4.675406780319002e-100
500,2524,2.021625944811286e-101,2.6353074863913334e-100,2.4331448919102047e-100
500,2525,1.0445435341088127e-101,1.3690186253296167e-100,1.2645642719187355e-100
500,2526,5.389803842940019e-102,7.102502182575753e-101,6.563521798281751e-101
500,2527,2.777402043350696e-102,3.6799004125113655e-101,3.402160208176296e-101
500,2528,1.4292974386647598e-102,1.9040665875496107e-101,1.7611368436831347e-101
500,2529,7.345531826452203e-103,9.838939140786033e-102,9.104385958140813e-102
500,2530,3.7699823992250636e-103,5.0773042009053e-102,4.7003059609827935e-102
500,2531,1.932277630451703e-103,2.616589223474983e-102,2.4233614604298125e-102
500,2532,9.890369697864531e-104,1.3466478588668727e-102,1.2477441618882273e-102
500,2533,5.0555334049813974e-104,6.921294772560296e-103,6.415741432062157e-103
500,2534,2.5806645659248485e-104,3.55250024354747e-103,3.2944337869549853e-103
500,2535,1.3155425455426726e-104,1.8209290077771168e-103,1.6893747532228495e-103
500,2536,6.697082431519843e-105,9.321003925756902e-104,8.651295682604918e-104
500,2537,3.404649690300591e-105,4.7647683346225113e-104,4.4243033655924524e-104
500,2538,1.7284781438414183e-105,2.4323661344354152e-104,2.2595183200512732e-104
500,2539,8.763117650345303e-106,1.2400031698130448e-104,1.1523719933095918e-104
500,2540,4.436651303194908e-106,6.312798888323984e-105,5.869133758004493e-105
500,2541,2.2431197635203794e-106,3.2094087988674e-105,2.985096822515362e-105
500,2542,1.1325274471049307e-106,1.6294110541084457e-105,1.5161583093979526e-105
500,2543,5.710086809584514e-107,8.261091118558503e-106,7.690082437600052e-106
500,2544,2.87496770065868e-107,4.1825765118112814e-106,3.8950797417454134e-106
500,2545,1.445499978548092e-107,2.1146996304250714e-106,1.9701496325702623e-106
500,2546,7.257660326615927e-108,1.0677027856054962e-106,9.95126182339337e-107
500,2547,3.638875338019291e-108,5.3832868734644385e-107,5.0193993396625096e-107
500,2548,1.821915624447364e-108,2.710433124630919e-107,2.5282415621861825e-107
500,2549,9.10916213164435e-109,1.3627696349624082e-107,1.2716780136459647e-107
500,2550,4.547955750538469e-109,6.842224609608826e-108,6.387429034554979e-108
500,2551,2.267462877896698e-109,3.430535132605336e-108,3.2037888448156664e-108
500,2552,1.128882704452601e-109,1.717570664071317e-108,1.6046823936260568e-108
500,2553,5.612296995983859e-110,8.587249425272123e-109,8.026019725673737e-109
500,2554,2.786212071875207e-110,4.287249698338148e-109,4.0086284911506276e-109
500,2555,1.381236002263924e-110,2.1374069833243037e-109,1.9992833830979113e-109
500,2556,6.837546543700764e-111,1.0640889019047439e-109,9.957134364677362e-110
500,2557,3.379946829136429e-111,5.289922858190928e-110,4.951928175277285e-110
500,2558,1.668380406976205e-111,2.6260318107568548e-110,2.4591937700592343e-110
500,2559,8.223456476709607e-112,1.3017521987706925e-110,1.2195176340035964e-110
500,2560,4.0474945849435685e-112,6.443662971552084e-111,6.038913513057727e-111
500,2561,1.9892490680004682e-112,3.1850183015052304e-111,2.9860933947051836e-111
500,2562,9.76251014237923e-113,1.5720418915202277e-111,1.4744167900964354e-111
500,2563,4.7841161112575255e-113,7.747967782056871e-112,7.269556170931119e-112
500,2564,2.341036718380979e-113,3.813128478115002e-112,3.579024806276904e-112
500,2565,1.1438773309635294e-113,1.8738871609839686e-112,1.7594994278876158e-112
500,2566,5.5810228351465205e-114,9.195433598590156e-113,8.637331315075504e-113
500,2567,2.719002828862613e-114,4.5057405007871486e-113,4.2338402179008874e-113
500,2568,1.322712384619783e-114,2.204569133042902e-113,2.0722978945809237e-113
500,2569,6.425093595174558e-115,1.0770682924530142e-113,1.0128173565012686e-113
500,2570,3.1163781002404127e-115,5.254399756476128e-114,4.9427619464520864e-114
500,2571,1.50930091450436e-115,2.5595387136482997e-114,2.4086086221978637e-114
500,2572,7.298857470249735e-116,1.244965674727776e-114,1.1719771000252787e-114
500,2573,3.524403533989169e-116,6.046561680428332e-115,5.6941213270294145e-115
500,2574,1.6992856972716862e-116,2.9323335892061623e-115,2.7624050194789937e-115
500,2575,8.180795321816007e-117,1.4199412443625745e-115,1.3381332911444145e-115
500,2576,3.9325234023801485e-117,6.865589110185362e-116,6.472336769947347e-116
500,2577,1.8875222134877113e-117,3.314621875955694e-116,3.125869654606923e-116
500,2578,9.045989665434718e-118,1.5978545031649084e-116,1.5073946065105612e-116
500,2579,4.328741454248924e-118,7.691053273493467e-117,7.258179128068574e-117
500,2580,2.0682690117727603e-118,3.696392188394872e-117,3.489565287217596e-117
500,2581,9.86712170758996e-119,1.7738307501433492e-117,1.6751595330674495e-117
500,2582,4.700134449829144e-119,8.499365234301005e-118,8.02935178931809e-118
500,2583,2.2354484423722469e-119,4.066298330440632e-118,3.842753486203407e-118
500,2584,1.0615778511850267e-119,1.942444699252707e-118,1.8362869141342042e-118
500,2585,5.033500057381383e-120,9.26473504417782e-119,8.761385038439681e-119
500,2586,2.3829644243128773e-120,4.412152194814617e-119,4.1738557523833294e-119
500,2587,1.1263996181012353e-120,2.09797023318004e-119,1.9853302713699166e-119
500,2588,5.316099221256188e-121,9.960421575496467e-120,9.428811653370848e-120
500,2589,2.5050563053777972e-121,4.721542188582523e-120,4.4710365580447435e-120
500,2590,1.178593135405436e-121,2.234683224767574e-120,2.1168239112270304e-120
500,2591,5.536438569859074e-122,1.0560200809002916e-120,1.0006556952017008e-120
500,2592,2.5966617273591274e-122,4.9825384738646675e-121,4.7228723011287545e-121
500,2593,1.2159528099499302e-122,2.3471971742779805e-121,2.2256018932829875e-121
500,2594,5.685028490567014e-123,1.103994872315057e-121,1.047144587409387e-121
500,2595,2.653757709006451e-123,5.184432673412941e-122,4.919056902512296e-122
500,2596,1.2368034751929977e-123,2.430805672597686e-122,2.3071253250783864e-122
500,2597,5.755048990009103e-124,1.1379211538888233e-122,1.0803706639887323e-122
500,2598,2.673648660667774e-124,5.3184505489812545e-123,5.051085682914477e-123
500,2599,1.240122836688228e-124,2.4818023440223107e-123,2.357790060353488e-123
500,2600,5.742859490370089e-125,1.1562624978916095e-123,1.0988339029879086e-123
500,2601,2.6551731208468424e-125,5.378373236643702e-124,5.112855924559018e-124
500,2602,1.225622428466643e-125,2.497748651345407e-124,2.375186408498743e-124
500,2603,5.6483004131484375e-126,1.1581048158825008e-124,1.1016218117510165e-124
500,2604,2.5988075477941952e-126,5.361006926706478e-125,5.101126171927058e-125
500,2605,1.1937783504471452e-126,2.4776630916211916e-125,2.358285256576477e-125
500,2606,5.47475280523247e-127,1.1432297589575376e-125,1.0884822309052129e-125
500,2607,2.506654893739087e-127,5.266452465908599e-126,5.01578697653469e-126
500,2608,1.145807757809431e-127,2.4221117397510374e-126,2.3075309639700944e-126
500,2609,5.228945374100997e-128,1.1121401159053861e-126,1.0598506621643762e-126
500,2610,2.382316872351917e-128,5.0981442465225466e-127,4.859912559287355e-127
500,2611,1.0835924038224398e-128,2.333189190753397e-127,2.224829950371153e-127
500,2612,4.9205233440546385e-129,1.0660337300445844e-127,1.016828496604038e-127
500,2613,2.2306604306339512e-129,4.862649965822715e-128,4.63958392275932e-128
500,2614,1.00955583377075e-129,2.214389669161825e-128,2.11343408578475e-128
500,2615,4.561417363435224e-130,1.0067275488526331e-128,9.611133752182808e-129
500,2616,2.0574994770375932e-130,4.569246697875126e-129,4.363496750171367e-129
500,2617,9.265054104110518e-131,2.0703790908389038e-129,1.9777285497977988e-129
500,2618,4.1650702197046637e-131,9.365384337840965e-130,8.948877315870498e-130
500,2619,1.8692210416589284e-131,4.229311186415728e-130,4.042389082249835e-130
500,2620,8.374536328066977e-132,1.9066887663990374e-130,1.8229434031183674e-130
500,2621,3.745591867528308e-132,8.581316444828748e-131,8.206757258075917e-131
500,2622,1.6723897299362023e-132,3.855580437272012e-131,3.688341464278392e-131
500,2623,7.454347860765005e-133,1.729358945876676e-131,1.6548154672690258e-131
500,2624,3.316917725173364e-133,7.743509197579869e-132,7.411817425062532e-132
500,2625,1.473365051021855e-133,3.4613502400759867e-132,3.314013734973801e-132
500,2626,6.533326712832303e-134,1.5445645751788435e-132,1.4792313080505205e-132
500,2627,2.8920410243086474e-134,6.880454368149678e-133,6.591250265718814e-133
500,2628,1.2779629989582492e-134,3.059682811673556e-133,2.931886511777731e-133
500,2629,5.637331206865344e-135,1.3582560029872389e-133,1.3018826909185855e-133
500,2630,2.4823781072783762e-135,6.01908508954385e-134,5.770847278816013e-134
500,2631,1.091186731228672e-135,2.662690114730829e-134,2.553571441607962e-134
500,2632,4.788115539530325e-136,1.1758440278674394e-134,1.127962872472136e-134
500,2633,2.097307893964855e-136,5.183408042656356e-135,4.97367725325987e-135
500,2634,9.170423534970368e-137,2.2809475166816667e-135,2.189243281331963e-135
500,2635,4.0026150283884166e-137,1.0019522161759715e-135,9.619260658920873e-136
500,2636,1.743905918206447e-137,4.393474858792032e-136,4.219084266971387e-136
500,2637,7.584459643989384e-138,1.9230752439489176e-136,1.847230647509024e-136
500,2638,3.292654384166308e-138,8.40250864577122e-137,8.073243207354589e-137
500,2639,1.4268722362757542e-138,3.664745035185112e-137,3.5220578115575366e-137
500,2640,6.1721856411144556e-139,1.595505110728573e-137,1.5337832543174285e-137
500,2641,2.665049750985338e-139,6.933775666044535e-138,6.667270690946001e-138
500,2642,1.1486337980823822e-139,3.007848959773227e-138,2.892985579964989e-138
500,2643,4.941573446663284e-140,1.3024300118143819e-138,1.253014277347749e-138
500,2644,2.122040942728496e-140,5.629403317166567e-139,5.4171992228937175e-139
500,2645,9.095876065510699e-141,2.4287196239954502e-139,2.337760863340343e-139
500,2646,3.8916609286951685e-141,1.0459161734854734e-139,1.0069995641985218e-139
500,2647,1.6619675304179213e-141,4.4959168454576455e-140,4.3297200924158535e-140
500,2648,7.084423826450234e-142,1.929029875509233e-140,1.8581856372447306e-140
500,2649,3.0142436607210813e-142,8.261450595244467e-141,7.960026229172359e-141
500,2650,1.2800924677070504e-142,3.531569048270354e-141,3.4035598014996494e-141
500,2651,5.426137798426991e-143,1.5068515681222334e-141,1.4525901901379636e-141
500,2652,2.295747359987178e-143,6.417442039782882e-142,6.187867303784164e-142
500,2653,9.69479112794383e-144,2.7279691387497735e-142,2.6310212274703353e-142
500,2654,4.086308768059924e-144,1.1574447232105236e-142,1.1165816355299243e-142
500,2655,1.7190935657147362e-144,4.901642659822372e-143,4.7297333032508985e-143
500,2656,7.218395886750117e-145,2.071862216341128e-143,1.9996782574736267e-143
500,2657,3.0251850191119296e-145,8.740880140334305e-144,8.438361638423113e-144
500,2658,1.2654076153705665e-145,3.6806264899728004e-144,3.554085728435744e-144
500,2659,5.282912068200634e-146,1.5468842426859375e-144,1.494055122003931e-144
500,2660,2.201293310706868e-146,6.488742615910515e-145,6.2686132848398284e-145
500,2661,9.154638030811677e-147,2.716608798093165e-145,2.6250624177850482e-145
500,2662,3.7997960822683485e-147,1.1351535734216058e-145,1.0971556125989224e-145
500,2663,1.574100122083526e-147,4.7341304472659325e-146,4.57672043505758e-146
500,2664,6.508103356959006e-148,1.9705207046858823e-146,1.9054396711162921e-146
500,2665,2.6854904683598306e-148,8.186043455485054e-147,7.917494408649071e-147
500,2666,1.105953612393204e-148,3.394035728035335e-147,3.2834403667960146e-147
500,2667,4.545601366699608e-149,1.4044462825326032e-147,1.3589902688656072e-147
500,2668,1.8645924333100431e-149,5.800123397092144e-148,5.6136641537611396e-148
500,2669,7.633287110881546e-150,2.3906153714340757e-148,2.3142825003252603e-148
500,2670,3.118683778487626e-150,9.833758349342354e-149,9.521889971493591e-149
500,2671,1.2716279937073792e-150,4.037045650956262e-149,3.9098828515855242e-149
500,2672,5.174575449601844e-151,1.6540134092029912e-149,1.6022676547069729e-149
500,2673,2.1014166104872724e-151,6.763049091793842e-150,6.552907430745114e-150
500,2674,8.516658967497123e-152,2.7597585720120354e-150,2.6745919823370644e-150
500,2675,3.44463219483456e-152,1.1238841491611336e-150,1.089437827212788e-150
500,2676,1.390368050040789e-152,4.567628244681236e-151,4.428591439677157e-151
500,2677,5.600500292416342e-153,1.852573825831058e-151,1.7965688229068943e-151
500,2678,2.2512864947170084e-153,7.498470150299026e-152,7.273341500827326e-152
500,2679,9.031052283135508e-154,3.028858293376676e-152,2.938547770545321e-152
500,2680,3.6153165048604484e-154,1.220931055865692e-152,1.1847778908170876e-152
500,2681,1.4442799172769344e-154,4.911407312683917e-153,4.766979320956223e-153
500,2682,5.757715247395266e-155,1.9716058391672652e-153,1.9140286866933125e-153
500,2683,2.29054807185737e-155,7.898238634964969e-154,7.669183827779232e-154
500,2684,9.093177912559962e-156,3.157425236442891e-154,3.0664934573172916e-154
500,2685,3.6022647005777723e-156,1.2595783918916059e-154,1.223555744885828e-154
500,2686,1.4240190352902302e-156,5.014218283925702e-155,4.871816380396679e-155
500,2687,5.617366526488157e-157,1.9918827089739494e-155,1.935709043709068e-155
500,2688,2.211174694279209e-157,7.895930828685019e-156,7.674813359257099e-156
500,2689,8.68526712948776e-158,3.123334425758505e-156,3.0364817544636275e-156
500,2690,3.4041572717288016e-158,1.2328371879767328e-156,1.1987956152594448e-156
500,2691,1.3313701509615613e-158,4.8558082548978997e-157,4.7226712398017437e-157
500,2692,5.195737553889916e-159,1.9084568713641157e-157,1.8564994958252165e-157
500,2693,2.0232576254978367e-159,7.484531409290753e-158,7.282205646740969e-158
500,2694,7.861530943815895e-160,2.9289012193753616e-158,2.8502859099372026e-158
500,2695,3.047974841136893e-160,1.143665581071497e-158,1.1131858326601281e-158
500,2696,1.1791260992260415e-160,4.455987245146572e-159,4.338074635223968e-159
500,2697,4.55145277339978e-161,1.7323502613178557e-159,1.686835733583858e-159
500,2698,1.7529801741021186e-161,6.720021165174258e-160,6.544723147764047e-160
500,2699,6.7365474845908e-162,2.601027864788823e-160,2.533662389942915e-160
500,2700,2.583017553266004e-162,1.0045117700775951e-160,9.786815945449351e-161
500,2701,9.881960759040173e-163,3.870766013597856e-161,3.771946406007454e-161
500,2702,3.7720793729256655e-163,1.4882190065335405e-161,1.4504982128042839e-161
500,2703,1.436602326990257e-163,5.709012014199868e-162,5.565351781500842e-162
500,2704,5.458916337922333e-164,2.1851203629788137e-162,2.1305311995995904e-162
500,2705,2.069600381341827e-164,8.344612090261621e-163,8.137652052127439e-163
500,2706,7.8283955413982615e-165,3.179430794514918e-163,3.101146839100936e-163
500,2707,2.9543451144154644e-165,1.2086513949372132e-163,1.1791079437930585e-163
500,2708,1.1123663770632688e-165,4.584132777475458e-164,4.472896139769131e-164
500,2709,4.178578547526747e-166,1.73465746086366e-164,1.6928716753883924e-164
500,2710,1.5660271053116094e-166,6.54887356697523e-165,6.392270856444069e-165
500,2711,5.855390055270253e-167,2.4666737775932976e-165,2.408119877040595e-165
500,2712,2.184208385467718e-167,9.26925702286112e-166,9.050836184314349e-166
500,2713,8.128488410985614e-168,3.475058014357461e-166,3.3937731302476047e-166
500,2714,3.01785770037304e-168,1.2997472819218345e-166,1.2695687049181042e-166
500,2715,1.117780944434008e-168,4.849883022227272e-167,4.738104927783872e-167
500,2716,4.130278328292117e-169,1.8054057688352494e-167,1.7641029855523284e-167
500,2717,1.5225174195692113e-169,6.704791840112407e-168,6.552540098155486e-168
500,2718,5.598880303984187e-170,2.4840386183297047e-168,2.4280498152898627e-168
500,2719,2.0539584210743885e-170,9.180991456049419e-169,8.975595613941979e-169
500,2720,7.5167346525558105e-171,3.3851242014001703e-169,3.3099568548746125e-169
500,2721,2.7441599193808945e-171,1.2451135799202195e-169,1.2176719807264106e-169
500,2722,9.993732521267761e-172,4.568653130072904e-170,4.4687158048602265e-170
500,2723,3.630609822383869e-172,1.6722751487620796e-170,1.635969050538241e-170
500,2724,1.315710662263787e-172,6.106088040212002e-171,5.9745169739856235e-171
500,2725,4.7562594627008215e-173,2.22407571776128e-171,2.1765131231342717e-171
500,2726,1.715103530282784e-173,8.080953773561314e-172,7.909443420533035e-172
500,2727,6.169217671045989e-174,2.9288528417588653e-172,2.8671606650484053e-172
500,2728,2.2135026667774e-174,1.0588870678100964e-172,1.0367520411423224e-172
500,2729,7.922010619048385e-175,3.818687771603661e-173,3.739467665413177e-173
500,2730,2.828077965478101e-175,1.373682227246574e-173,1.3454014475917928e-173
500,2731,1.007031497645372e-175,4.929027031588519e-174,4.828323881823982e-174
500,2732,3.576724912431006e-176,1.7641440333846954e-174,1.7283767842603852e-174
500,2733,1.2671087265514185e-176,6.297959838945586e-175,6.171248966290444e-175
500,2734,4.477371056424419e-177,2.2426101573271678e-175,2.1978364467629235e-175
500,2735,1.5780040729694594e-177,7.965090900978696e-176,7.807290493681751e-176
500,2736,5.54707322884136e-178,2.821666626087921e-176,2.7661958937995074e-176
500,2737,1.9448463763550365e-178,9.969964132797076e-177,9.775479495161571e-177
