horizon,k,p_path_count,p_empirical,abs_diff
500,392,2.6840189839371695e-39,0.0,2.6840189839371695e-39
500,393,7.375930032193747e-40,0.0,7.375930032193747e-40
500,394,2.003107902143987e-40,0.0,2.003107902143987e-40
500,395,5.375428800690194e-41,0.0,5.375428800690194e-41
500,396,1.4253030910920969e-41,0.0,1.4253030910920969e-41
500,397,3.733791472886098e-42,0.0,3.733791472886098e-42
500,398,9.662827178574574e-43,0.0,9.662827178574574e-43
500,399,2.4701964215904926e-43,0.0,2.4701964215904926e-43
500,400,6.237245964515994e-44,0.0,6.237245964515994e-44
500,401,1.5554229337945122e-44,0.0,1.5554229337945122e-44
500,402,3.830519165314843e-45,0.0,3.830519165314843e-45
500,403,9.314910129053466e-46,0.0,9.314910129053466e-46
500,404,2.236500699302441e-46,0.0,2.236500699302441e-46
500,405,5.30133499093912e-47,0.0,5.30133499093912e-47
500,406,1.2404601579783655e-47,0.0,1.2404601579783655e-47
500,407,2.86494483660851e-48,0.0,2.86494483660851e-48
500,408,6.530388965798809e-49,0.0,6.530388965798809e-49
500,409,1.4689383492750377e-49,0.0,1.4689383492750377e-49
500,410,3.2603265800982545e-50,0.0,3.2603265800982545e-50
500,411,7.139401270288148e-51,0.0,7.139401270288148e-51
500,412,1.5422493035331195e-51,0.0,1.5422493035331195e-51
500,413,3.286148637068148e-52,0.0,3.286148637068148e-52
500,414,6.905674672099731e-53,0.0,6.905674672099731e-53
500,415,1.4310554742182574e-53,0.0,1.4310554742182574e-53
500,416,2.924031617994036e-54,0.0,2.924031617994036e-54
500,417,5.8901356333692805e-55,0.0,5.8901356333692805e-55
500,418,1.1695723865302639e-55,0.0,1.1695723865302639e-55
500,419,2.2889006132573184e-56,0.0,2.2889006132573184e-56
500,420,4.4143083255676857e-57,0.0,4.4143083255676857e-57
500,421,8.388234347872086e-58,0.0,8.388234347872086e-58
500,422,1.5703092736537793e-58,0.0,1.5703092736537793e-58
500,423,2.895605752836756e-59,0.0,2.895605752836756e-59
500,424,5.258529315293165e-60,0.0,5.258529315293165e-60
500,425,9.403487716759543e-61,0.0,9.403487716759543e-61
500,426,1.655543612105553e-61,0.0,1.655543612105553e-61
500,427,2.8690919741407715e-62,0.0,2.8690919741407715e-62
500,428,4.893544722249447e-63,0.0,4.893544722249447e-63
500,429,8.212942191187883e-64,0.0,8.212942191187883e-64
500,430,1.3560904548240458e-64,0.0,1.3560904548240458e-64
500,431,2.2024670960019306e-65,0.0,2.2024670960019306e-65
500,432,3.517829389447528e-66,0.0,3.517829389447528e-66
500,433,5.524535761718981e-67,0.0,5.524535761718981e-67
500,434,8.52866119896709e-68,0.0,8.52866119896709e-68
500,435,1.2940037681191449e-68,0.0,1.2940037681191449e-68
500,436,1.9291340579757893e-69,0.0,1.9291340579757893e-69
500,437,2.8252764235801032e-70,0.0,2.8252764235801032e-70
500,438,4.0637537599439846e-71,0.0,4.0637537599439846e-71
500,439,5.739242212221573e-72,0.0,5.739242212221573e-72
500,440,7.956676703307179e-73,0.0,7.956676703307179e-73
500,441,1.0825410480690041e-73,0.0,1.0825410480690041e-73
500,442,1.4450208560197112e-74,0.0,1.4450208560197112e-74
500,443,1.8919008950145203e-75,0.0,1.8919008950145203e-75
500,444,2.4287916895456682e-76,0.0,2.4287916895456682e-76
500,445,3.0564569576305036e-77,0.0,3.0564569576305036e-77
500,446,3.7691733782438945e-78,0.0,3.7691733782438945e-78
500,447,4.553363812643631e-79,0.0,4.553363812643631e-79
500,448,5.386792010493582e-80,0.0,5.386792010493582e-80
500,449,6.238600992108379e-81,0.0,6.238600992108379e-81
500,450,7.07041445772283e-82,0.0,7.07041445772283e-82
500,451,7.838596959781408e-83,0.0,7.838596959781408e-83
500,452,8.497594049320553e-84,0.0,8.497594049320553e-84
500,453,9.00407316484297e-85,0.0,9.00407316484297e-85
500,454,9.321397329242722e-86,0.0,9.321397329242722e-86
500,455,9.423830266926708e-87,0.0,9.423830266926708e-87
500,456,9.29983250025662e-88,0.0,9.29983250025662e-88
500,457,8.953886871144229e-89,0.0,8.953886871144229e-89
500,458,8.4064876737817e-90,0.0,8.4064876737817e-90
500,459,7.69221094332966e-91,0.0,7.69221094332966e-91
500,460,6.856101058185132e-92,0.0,6.856101058185132e-92
500,461,5.948894627492522e-93,0.0,5.948894627492522e-93
500,462,5.021794166065116e-94,0.0,5.021794166065116e-94
500,463,4.121558926792104e-95,0.0,4.121558926792104e-95
500,464,3.286587937312669e-96,0.0,3.286587937312669e-96
500,465,2.5444551772743243e-97,0.0,2.5444551772743243e-97
500,466,1.9110714850772822e-98,0.0,1.9110714850772822e-98
500,467,1.3913582546601198e-99,0.0,1.3913582546601198e-99
500,468,9.810859487988024e-101,0.0,9.810859487988024e-101
500,469,6.69397662293426e-102,0.0,6.69397662293426e-102
500,470,4.4151760704460014e-103,0.0,4.4151760704460014e-103
500,471,2.812214057608918e-104,0.0,2.812214057608918e-104
500,472,1.7278433828529369e-105,0.0,1.7278433828529369e-105
500,473,1.0228248355154806e-106,0.0,1.0228248355154806e-106
500,474,5.826217417493244e-108,0.0,5.826217417493244e-108
500,475,3.189087428522618e-109,0.0,3.189087428522618e-109
500,476,1.6749408763249044e-110,0.0,1.6749408763249044e-110
500,477,8.427375478364298e-112,0.0,8.427375478364298e-112
500,478,4.055013305489098e-113,0.0,4.055013305489098e-113
500,479,1.8624278229803788e-114,0.0,1.8624278229803788e-114
500,480,8.148121725539157e-116,0.0,8.148121725539157e-116
500,481,3.387992401471583e-117,0.0,3.387992401471583e-117
500,482,1.3355156769286324e-118,0.0,1.3355156769286324e-118
500,483,4.977077056876891e-120,0.0,4.977077056876891e-120
500,484,1.7481469001427096e-121,0.0,1.7481469001427096e-121
500,485,5.767082557171825e-123,0.0,5.767082557171825e-123
500,486,1.7799637522135264e-124,0.0,1.7799637522135264e-124
500,487,5.116938918067632e-126,0.0,5.116938918067632e-126
500,488,1.3631189740753938e-127,0.0,1.3631189740753938e-127
500,489,3.3450772369948315e-129,0.0,3.3450772369948315e-129
500,490,7.509357062641459e-131,0.0,7.509357062641459e-131
500,491,1.529400623755898e-132,0.0,1.529400623755898e-132
500,492,2.7976840678461547e-134,0.0,2.7976840678461547e-134
500,493,4.539852442752381e-136,0.0,4.539852442752381e-136
500,494,6.432989291349527e-138,0.0,6.432989291349527e-138
500,495,7.797562777393366e-140,0.0,7.797562777393366e-140
500,496,7.860446348178797e-142,0.0,7.860446348178797e-142
500,497,6.326314968353156e-144,0.0,6.326314968353156e-144
500,498,3.811033113465757e-146,0.0,3.811033113465757e-146
500,499,1.5274681817498023e-148,0.0,1.5274681817498023e-148
500,500,3.054936363499605e-151,0.0,3.054936363499605e-151
