series,forecaster,rmse
S9: Trend + AR,OLS-AR(2),1.0350401661571194
S9: Trend + AR,OLS-AR(2),1.1276015033293305
S9: Trend + AR,OLS-AR(2),1.113462470520663
S9: Trend + AR,OLS-AR(2),1.199304317228062
S9: Trend + AR,OLS-AR(2),1.1106431381846755
S9: Trend + AR,OLS-AR(2),1.0546340659987594
S9: Trend + AR,OLS-AR(2),1.0625358472201925
S9: Trend + AR,OLS-AR(2),1.172995796874037
S9: Trend + AR,YW-AR(2),1.3412631821816552
S9: Trend + AR,YW-AR(2),1.360850477977309
S9: Trend + AR,YW-AR(2),1.468284366288313
S9: Trend + AR,YW-AR(2),1.1692034123669133
S9: Trend + AR,YW-AR(2),1.2350604480437943
S9: Trend + AR,YW-AR(2),1.3545452688111888
S9: Trend + AR,YW-AR(2),1.3154774492421637
S9: Trend + AR,YW-AR(2),1.3449749006083103
S9: Trend + AR,YW-AR(2),1.2683175728799452
S9: Trend + AR,YW-AR(2),1.318237013006089
S9: Trend + AR,YW-AR(2),1.330404296967975
S9: Trend + AR,YW-AR(2),1.1041006827030035
S9: Trend + AR,YW-AR(2),1.2164149019134323
S9: Trend + AR,YW-AR(2),1.300036823838911
S9: Trend + AR,YW-AR(2),1.4367168867343338
S9: Trend + AR,YW-AR(2),1.3641962165972357
S9: Trend + AR,YW-AR(2),1.3160731784982458
S9: Trend + AR,YW-AR(2),1.2675500535934565
S9: Trend + AR,YW-AR(2),1.2628608791728257
S9: Trend + AR,YW-AR(2),1.3516612857904384
S9: Trend + AR,Naive,1.133965816543967
S9: Trend + AR,Naive,1.1626777266196475
S9: Trend + AR,Naive,1.1200709404720313
S9: Trend + AR,Naive,1.0325798357369893
S9: Trend + AR,Naive,1.0217775849399975
S9: Trend + AR,Naive,1.1008023560776987
S9: Trend + AR,Naive,1.0715114557642813
S9: Trend + AR,Naive,1.1528623947275916
S9: Trend + AR,Naive,1.0984337652135245
S9: Trend + AR,Naive,1.13302037429356
S9: Trend + AR,Naive,1.1580193438315471
S9: Trend + AR,Naive,0.8792446315503522
S9: Trend + AR,Naive,1.035878981407349
S9: Trend + AR,Naive,1.1066541653167565
S9: Trend + AR,Naive,1.0950095811460185
S9: Trend + AR,Naive,1.2209190397625247
S9: Trend + AR,Naive,1.1231364269077275
S9: Trend + AR,Naive,1.0870329552402254
S9: Trend + AR,Naive,1.082078083549005
S9: Trend + AR,Naive,1.1645614548661802
S10: Quasi-periodic,PT-univ,0.24505632679855002
S10: Quasi-periodic,PT-univ,0.20654952248635838
S10: Quasi-periodic,PT-univ,0.23110686744823636
S10: Quasi-periodic,PT-univ,0.24788396589705378
S10: Quasi-periodic,PT-univ,0.2049669374942207
S10: Quasi-periodic,PT-univ,0.22166767160159787
S10: Quasi-periodic,PT-univ,0.22858619452605564
S10: Quasi-periodic,PT-univ,0.27775904545108976
S10: Quasi-periodic,PT-univ,0.2271635586109293
S10: Quasi-periodic,PT-univ,0.21569682119776654
S10: Quasi-periodic,PT-univ,0.20948946297797624
S10: Quasi-periodic,PT-univ,0.25398533059320116
S10: Quasi-periodic,PT-univ,0.22887737842990596
S10: Quasi-periodic,PT-univ,0.21710228960707392
S10: Quasi-periodic,PT-univ,0.226853330319348
S10: Quasi-periodic,PT-univ,0.23825801340321015
S10: Quasi-periodic,PT-univ,0.21819725340976706
S10: Quasi-periodic,PT-univ,0.25040820107817324
S10: Quasi-periodic,PT-univ,0.23025364116013394
S10: Quasi-periodic,PT-univ,0.22773727179099174
S10: Quasi-periodic,PT-univ-quad,0.24492811030500444
S10: Quasi-periodic,PT-univ-quad,0.20745138620722808
S10: Quasi-periodic,PT-univ-quad,0.23295791622626408
S10: Quasi-periodic,PT-univ-quad,0.2485026002531885
S10: Quasi-periodic,PT-univ-quad,0.20503301940724136
S10: Quasi-periodic,PT-univ-quad,0.22173492489493463
S10: Quasi-periodic,PT-univ-quad,0.22849988192009052
S10: Quasi-periodic,PT-univ-quad,0.2802621386940297
S10: Quasi-periodic,PT-univ-quad,0.22780433192952837
S10: Quasi-periodic,PT-univ-quad,0.21631751786745154
S10: Quasi-periodic,PT-univ-quad,0.2102964475359015
S10: Quasi-periodic,PT-univ-quad,0.2552669406199032
S10: Quasi-periodic,PT-univ-quad,0.22922960461210998
S10: Quasi-periodic,PT-univ-quad,0.2172981190776331
S10: Quasi-periodic,PT-univ-quad,0.22780701320300442
S10: Quasi-periodic,PT-univ-quad,0.23914163370939973
S10: Quasi-periodic,PT-univ-quad,0.22053102661398077
S10: Quasi-periodic,PT-univ-quad,0.2509763406471299
S10: Quasi-periodic,PT-univ-quad,0.23129044900332593
S10: Quasi-periodic,PT-univ-quad,0.2298473573667351
S10: Quasi-periodic,OLS-AR(1),0.31413509081522367
S10: Quasi-periodic,OLS-AR(1),0.2997417956593659
S10: Quasi-periodic,OLS-AR(1),0.3113160946095868
S10: Quasi-periodic,OLS-AR(1),0.31408073664438907
S10: Quasi-periodic,OLS-AR(1),0.2963843356953131
S10: Quasi-periodic,OLS-AR(1),0.307349637971147
S10: Quasi-periodic,OLS-AR(1),0.29823665826512674
S10: Quasi-periodic,OLS-AR(1),0.32294037617375654
S10: Quasi-periodic,OLS-AR(1),0.3071303226845197
S10: Quasi-periodic,OLS-AR(1),0.3039548409780566
S10: Quasi-periodic,OLS-AR(1),0.29079692269737994
S10: Quasi-periodic,OLS-AR(1),0.31788201503538055
S10: Quasi-periodic,OLS-AR(1),0.30758301402795196
S10: Quasi-periodic,OLS-AR(1),0.3002624957029841
S10: Quasi-periodic,OLS-AR(1),0.3020007848342112
S10: Quasi-periodic,OLS-AR(1),0.31022878759467704
S10: Quasi-periodic,OLS-AR(1),0.2980978553275175
S10: Quasi-periodic,OLS-AR(1),0.3115780252672537
S10: Quasi-periodic,OLS-AR(1),0.31036113269814164
S10: Quasi-periodic,OLS-AR(1),0.30942778043489505
S10: Quasi-periodic,OLS-AR(2),0.24505632679854997
S10: Quasi-periodic,OLS-AR(2),0.20654952248635838
S10: Quasi-periodic,OLS-AR(2),0.23110686744823633
S10: Quasi-periodic,OLS-AR(2),0.24788396589705378
S10: Quasi-periodic,OLS-AR(2),0.20496693749422074
S10: Quasi-periodic,OLS-AR(2),0.22166767160159784
S10: Quasi-periodic,OLS-AR(2),0.22858619452605564
S10: Quasi-periodic,OLS-AR(2),0.27775904545108976
S10: Quasi-periodic,OLS-AR(2),0.22716355861092932
S10: Quasi-periodic,OLS-AR(2),0.21569682119776662
S10: Quasi-periodic,OLS-AR(2),0.20948946297797624
S10: Quasi-periodic,OLS-AR(2),0.2539853305932012
S10: Quasi-periodic,OLS-AR(2),0.22887737842990596
S10: Quasi-periodic,OLS-AR(2),0.21710228960707395
S10: Quasi-periodic,OLS-AR(2),0.226853330319348
S10: Quasi-periodic,OLS-AR(2),0.23825801340321018
S10: Quasi-periodic,OLS-AR(2),0.21819725340976706
S10: Quasi-periodic,OLS-AR(2),0.2504082010781733
S10: Quasi-periodic,OLS-AR(2),0.23025364116013392
S10: Quasi-periodic,OLS-AR(2),0.2277372717909917
S10: Quasi-periodic,YW-AR(2),0.24486529598518111
S10: Quasi-periodic,YW-AR(2),0.20614089921723533
S10: Quasi-periodic,YW-AR(2),0.23103034918758641
S10: Quasi-periodic,YW-AR(2),0.24731271021746712
S10: Quasi-periodic,YW-AR(2),0.2044749592653879
S10: Quasi-periodic,YW-AR(2),0.22082701009226655
S10: Quasi-periodic,YW-AR(2),0.2283141902368408
S10: Quasi-periodic,YW-AR(2),0.2772273160368091
S10: Quasi-periodic,YW-AR(2),0.22643405591087998
S10: Quasi-periodic,YW-AR(2),0.2153937681115146
S10: Quasi-periodic,YW-AR(2),0.20904556629205917
S10: Quasi-periodic,YW-AR(2),0.25289151135780713
S10: Quasi-periodic,YW-AR(2),0.2282756865243252
S10: Quasi-periodic,YW-AR(2),0.2164690893789338
S10: Quasi-periodic,YW-AR(2),0.22661242675946497
S10: Quasi-periodic,YW-AR(2),0.23785180848635065
S10: Quasi-periodic,YW-AR(2),0.21747376108431446
S10: Quasi-periodic,YW-AR(2),0.25005038478659564
S10: Quasi-periodic,YW-AR(2),0.22988103218833528
S10: Quasi-periodic,YW-AR(2),0.22689774877461089
S10: Quasi-periodic,Naive,0.32035998196760496
S10: Quasi-periodic,Naive,0.30520716562079436
S10: Quasi-periodic,Naive,0.3172486195913904
S10: Quasi-periodic,Naive,0.32008815743236757
S10: Quasi-periodic,Naive,0.3016440200226122
S10: Quasi-periodic,Naive,0.3128932085782225
S10: Quasi-periodic,Naive,0.303569142590893
S10: Quasi-periodic,Naive,0.3295703305822046
S10: Quasi-periodic,Naive,0.3127455325374737
S10: Quasi-periodic,Naive,0.3096518069714754
S10: Quasi-periodic,Naive,0.29596467031700313
S10: Quasi-periodic,Naive,0.324228666576981
S10: Quasi-periodic,Naive,0.3132220444528371
S10: Quasi-periodic,Naive,0.30558558547815723
S10: Quasi-periodic,Naive,0.30754514246341663
S10: Quasi-periodic,Naive,0.3161120131794287
S10: Quasi-periodic,Naive,0.3036055515948829
S10: Quasi-periodic,Naive,0.31758131659653793
S10: Quasi-periodic,Naive,0.3161344554430216
S10: Quasi-periodic,Naive,0.3150377582117768
S11: Logistic chaos,PT-univ,0.42081918078008174
S11: Logistic chaos,PT-univ,0.4215788348231242
S11: Logistic chaos,PT-univ,0.42012638111909645
S11: Logistic chaos,PT-univ,0.4216419955509088
S11: Logistic chaos,PT-univ,0.4211975496139939
S11: Logistic chaos,PT-univ,0.4212670478317098
S11: Logistic chaos,PT-univ,0.41997406478541355
S11: Logistic chaos,PT-univ,0.42171064487061133
S11: Logistic chaos,PT-univ,0.4222510943230079
S11: Logistic chaos,PT-univ,0.4204224095680862
S11: Logistic chaos,PT-univ,0.42123048679178404
S11: Logistic chaos,PT-univ,0.4212288663580492
S11: Logistic chaos,PT-univ,0.4207351138830758
S11: Logistic chaos,PT-univ,0.4208590390747268
S11: Logistic chaos,PT-univ,0.42160633402884384
S11: Logistic chaos,PT-univ,0.42194615630761756
S11: Logistic chaos,PT-univ,0.4215967930094992
S11: Logistic chaos,PT-univ,0.42154710389876404
S11: Logistic chaos,PT-univ,0.42097013414639634
S11: Logistic chaos,PT-univ,0.4218296256497549
S11: Logistic chaos,PT-univ-quad,0.01469697281255816
S11: Logistic chaos,PT-univ-quad,0.01301709637214762
S11: Logistic chaos,PT-univ-quad,0.013466416219391267
S11: Logistic chaos,PT-univ-quad,0.014787453029747974
S11: Logistic chaos,PT-univ-quad,0.012446420380113874
S11: Logistic chaos,PT-univ-quad,0.012356345094836907
S11: Logistic chaos,PT-univ-quad,0.013891624901002826
S11: Logistic chaos,PT-univ-quad,0.013013289043749014
S11: Logistic chaos,PT-univ-quad,0.01428325765830464
S11: Logistic chaos,PT-univ-quad,0.012944450568388327
S11: Logistic chaos,PT-univ-quad,0.012573307415530045
S11: Logistic chaos,PT-univ-quad,0.01246567325306293
S11: Logistic chaos,PT-univ-quad,0.014876125796579555
S11: Logistic chaos,PT-univ-quad,0.012495613529435132
S11: Logistic chaos,PT-univ-quad,0.013372661981499338
S11: Logistic chaos,PT-univ-quad,0.012990306854052463
S11: Logistic chaos,PT-univ-quad,0.01361263152663662
S11: Logistic chaos,PT-univ-quad,0.014512750937832351
S11: Logistic chaos,PT-univ-quad,0.014173649571732888
S11: Logistic chaos,PT-univ-quad,0.01590851172191364
S11: Logistic chaos,OLS-AR(1),0.4653535315358858
S11: Logistic chaos,OLS-AR(1),0.4655919672580928
S11: Logistic chaos,OLS-AR(1),0.464330497035904
S11: Logistic chaos,OLS-AR(1),0.4662475815360434
S11: Logistic chaos,OLS-AR(1),0.4655707589021343
S11: Logistic chaos,OLS-AR(1),0.4660152594888372
S11: Logistic chaos,OLS-AR(1),0.46477399118881185
S11: Logistic chaos,OLS-AR(1),0.4660577322975388
S11: Logistic chaos,OLS-AR(1),0.46698007946265413
S11: Logistic chaos,OLS-AR(1),0.464963023620873
S11: Logistic chaos,OLS-AR(1),0.46564239966867693
S11: Logistic chaos,OLS-AR(1),0.4653147812525456
S11: Logistic chaos,OLS-AR(1),0.46505767952634125
S11: Logistic chaos,OLS-AR(1),0.4653787946478238
S11: Logistic chaos,OLS-AR(1),0.46602139894140215
S11: Logistic chaos,OLS-AR(1),0.4662652959794604
S11: Logistic chaos,OLS-AR(1),0.4660059283114792
S11: Logistic chaos,OLS-AR(1),0.4659992743984351
S11: Logistic chaos,OLS-AR(1),0.4657238063927163
S11: Logistic chaos,OLS-AR(1),0.4665126246256105
S11: Logistic chaos,OLS-AR(2),0.42081918078008174
S11: Logistic chaos,OLS-AR(2),0.42157883482312425
S11: Logistic chaos,OLS-AR(2),0.4201263811190964
S11: Logistic chaos,OLS-AR(2),0.4216419955509088
S11: Logistic chaos,OLS-AR(2),0.42119754961399386
S11: Logistic chaos,OLS-AR(2),0.4212670478317098
S11: Logistic chaos,OLS-AR(2),0.4199740647854136
S11: Logistic chaos,OLS-AR(2),0.4217106448706113
S11: Logistic chaos,OLS-AR(2),0.4222510943230079
S11: Logistic chaos,OLS-AR(2),0.42042240956808613
S11: Logistic chaos,OLS-AR(2),0.42123048679178404
S11: Logistic chaos,OLS-AR(2),0.4212288663580492
S11: Logistic chaos,OLS-AR(2),0.42073511388307583
S11: Logistic chaos,OLS-AR(2),0.4208590390747268
S11: Logistic chaos,OLS-AR(2),0.42160633402884384
S11: Logistic chaos,OLS-AR(2),0.4219461563076176
S11: Logistic chaos,OLS-AR(2),0.4215967930094992
S11: Logistic chaos,OLS-AR(2),0.42154710389876404
S11: Logistic chaos,OLS-AR(2),0.42097013414639634
S11: Logistic chaos,OLS-AR(2),0.42182962564975485
S11: Logistic chaos,YW-AR(2),1.0522500391873888
S11: Logistic chaos,YW-AR(2),1.0540206175826552
S11: Logistic chaos,YW-AR(2),1.0522516385038274
S11: Logistic chaos,YW-AR(2),1.0549580884835401
S11: Logistic chaos,YW-AR(2),1.0546457312174957
S11: Logistic chaos,YW-AR(2),1.0527200603802747
S11: Logistic chaos,YW-AR(2),1.0535296519532455
S11: Logistic chaos,YW-AR(2),1.0536696808546204
S11: Logistic chaos,YW-AR(2),1.0523210116546806
S11: Logistic chaos,YW-AR(2),1.0556744680338281
S11: Logistic chaos,YW-AR(2),1.0550414872106626
S11: Logistic chaos,YW-AR(2),1.051889415475472
S11: Logistic chaos,YW-AR(2),1.0517603690688473
S11: Logistic chaos,YW-AR(2),1.0524823714071716
S11: Logistic chaos,YW-AR(2),1.0507202725330846
S11: Logistic chaos,YW-AR(2),1.0516550401947526
S11: Logistic chaos,YW-AR(2),1.0519977539628134
S11: Logistic chaos,YW-AR(2),1.0556729249579864
S11: Logistic chaos,YW-AR(2),1.052596518062018
S11: Logistic chaos,YW-AR(2),1.0544392119348571
S11: Logistic chaos,Naive,0.5032381165230823
S11: Logistic chaos,Naive,0.5034408653908748
S11: Logistic chaos,Naive,0.5018646496952195
S11: Logistic chaos,Naive,0.5040549610536785
S11: Logistic chaos,Naive,0.5033189735377648
S11: Logistic chaos,Naive,0.5039370771598839
S11: Logistic chaos,Naive,0.5022415450213089
S11: Logistic chaos,Naive,0.504111236926906
S11: Logistic chaos,Naive,0.5052131806519807
S11: Logistic chaos,Naive,0.5024634284097037
S11: Logistic chaos,Naive,0.5034480862701294
S11: Logistic chaos,Naive,0.5031547854872152
S11: Logistic chaos,Naive,0.5027460239844415
S11: Logistic chaos,Naive,0.5032194740990801
S11: Logistic chaos,Naive,0.5040819567886271
S11: Logistic chaos,Naive,0.5042918910614042
S11: Logistic chaos,Naive,0.5039782036946615
S11: Logistic chaos,Naive,0.5038965382143414
S11: Logistic chaos,Naive,0.5036001665658967
S11: Logistic chaos,Naive,0.5046811351428031
S12: Hénon,PT-univ,0.731041245836943
S12: Hénon,PT-univ,0.7312385231231708
S12: Hénon,PT-univ,0.7305569712714108
S12: Hénon,PT-univ,0.7304534360303946
S12: Hénon,PT-univ,0.7312337577137792
S12: Hénon,PT-univ,0.7308771533613988
S12: Hénon,PT-univ,0.7298470648295019
S12: Hénon,PT-univ,0.7316754709186893
S12: Hénon,PT-univ,0.7314023134430103
S12: Hénon,PT-univ,0.730890137862369
S12: Hénon,PT-univ,0.7311957887287258
S12: Hénon,PT-univ,0.7312003250485695
S12: Hénon,PT-univ,0.7307053769593994
S12: Hénon,PT-univ,0.7308110433919887
S12: Hénon,PT-univ,0.7308223080397436
S12: Hénon,PT-univ,0.7322004497323233
S12: Hénon,PT-univ,0.7300856583844593
S12: Hénon,PT-univ,0.7313426885555887
S12: Hénon,PT-univ,0.73091308915142
S12: Hénon,PT-univ,0.7314889226480661
S12: Hénon,PT-univ-quad,0.012923432372020508
S12: Hénon,PT-univ-quad,0.012557469311197871
S12: Hénon,PT-univ-quad,0.010953845030169915
S12: Hénon,PT-univ-quad,0.01185818191500719
S12: Hénon,PT-univ-quad,0.011784028461490677
S12: Hénon,PT-univ-quad,0.013067758536357268
S12: Hénon,PT-univ-quad,0.012298058742637634
S12: Hénon,PT-univ-quad,0.011451664184753355
S12: Hénon,PT-univ-quad,0.01512764314526336
S12: Hénon,PT-univ-quad,0.01188000615928323
S12: Hénon,PT-univ-quad,0.009762129220663817
S12: Hénon,PT-univ-quad,0.011578210353138772
S12: Hénon,PT-univ-quad,0.011501677666531816
S12: Hénon,PT-univ-quad,0.012181143337601756
S12: Hénon,PT-univ-quad,0.010451667039174667
S12: Hénon,PT-univ-quad,0.012758715038227213
S12: Hénon,PT-univ-quad,0.011068072831793535
S12: Hénon,PT-univ-quad,0.01185186457836033
S12: Hénon,PT-univ-quad,0.0124919839768459
S12: Hénon,PT-univ-quad,0.012456794099083028
S12: Hénon,OLS-AR(1),0.7553742606933304
S12: Hénon,OLS-AR(1),0.755804707670254
S12: Hénon,OLS-AR(1),0.754954095059493
S12: Hénon,OLS-AR(1),0.7549749820681706
S12: Hénon,OLS-AR(1),0.7557938258889824
S12: Hénon,OLS-AR(1),0.7553595556005606
S12: Hénon,OLS-AR(1),0.7546360507096602
S12: Hénon,OLS-AR(1),0.7563687720092666
S12: Hénon,OLS-AR(1),0.755960786344628
S12: Hénon,OLS-AR(1),0.7551706273223432
S12: Hénon,OLS-AR(1),0.7557976191163989
S12: Hénon,OLS-AR(1),0.7560364719173407
S12: Hénon,OLS-AR(1),0.7550286517030358
S12: Hénon,OLS-AR(1),0.7553562811272558
S12: Hénon,OLS-AR(1),0.7555749277448035
S12: Hénon,OLS-AR(1),0.7567093111396269
S12: Hénon,OLS-AR(1),0.7547319770974487
S12: Hénon,OLS-AR(1),0.7556266654295838
S12: Hénon,OLS-AR(1),0.7555560743285443
S12: Hénon,OLS-AR(1),0.7560210327219943
S12: Hénon,OLS-AR(2),0.731041245836943
S12: Hénon,OLS-AR(2),0.7312385231231708
S12: Hénon,OLS-AR(2),0.7305569712714108
S12: Hénon,OLS-AR(2),0.7304534360303946
S12: Hénon,OLS-AR(2),0.7312337577137793
S12: Hénon,OLS-AR(2),0.7308771533613988
S12: Hénon,OLS-AR(2),0.7298470648295019
S12: Hénon,OLS-AR(2),0.7316754709186893
S12: Hénon,OLS-AR(2),0.7314023134430103
S12: Hénon,OLS-AR(2),0.7308901378623689
S12: Hénon,OLS-AR(2),0.7311957887287258
S12: Hénon,OLS-AR(2),0.7312003250485695
S12: Hénon,OLS-AR(2),0.7307053769593994
S12: Hénon,OLS-AR(2),0.7308110433919887
S12: Hénon,OLS-AR(2),0.7308223080397436
S12: Hénon,OLS-AR(2),0.7322004497323233
S12: Hénon,OLS-AR(2),0.7300856583844593
S12: Hénon,OLS-AR(2),0.7313426885555887
S12: Hénon,OLS-AR(2),0.73091308915142
S12: Hénon,OLS-AR(2),0.7314889226480661
S12: Hénon,YW-AR(2),0.7417709581117546
S12: Hénon,YW-AR(2),0.7421052641987218
S12: Hénon,YW-AR(2),0.7414321745648778
S12: Hénon,YW-AR(2),0.7413178593740228
S12: Hénon,YW-AR(2),0.7422235704180631
S12: Hénon,YW-AR(2),0.7416829769589973
S12: Hénon,YW-AR(2),0.7406257285212863
S12: Hénon,YW-AR(2),0.7426587266895118
S12: Hénon,YW-AR(2),0.7423833149972404
S12: Hénon,YW-AR(2),0.7417035011773438
S12: Hénon,YW-AR(2),0.7420549665110555
S12: Hénon,YW-AR(2),0.7423718359944399
S12: Hénon,YW-AR(2),0.7415145675703562
S12: Hénon,YW-AR(2),0.7417816092036308
S12: Hénon,YW-AR(2),0.741748710101876
S12: Hénon,YW-AR(2),0.7429457272271967
S12: Hénon,YW-AR(2),0.7410247636505497
S12: Hénon,YW-AR(2),0.7420147030528167
S12: Hénon,YW-AR(2),0.7419762421819122
S12: Hénon,YW-AR(2),0.7423447690751542
S12: Hénon,Naive,1.18059718496567
S12: Hénon,Naive,1.181041916531895
S12: Hénon,Naive,1.1799940854894524
S12: Hénon,Naive,1.1798284535353785
S12: Hénon,Naive,1.1802763317971645
S12: Hénon,Naive,1.1812224128058029
S12: Hénon,Naive,1.1806772114536075
S12: Hénon,Naive,1.1815689317103968
S12: Hénon,Naive,1.1802156381847768
S12: Hénon,Naive,1.1798909351705182
S12: Hénon,Naive,1.1823201686634803
S12: Hénon,Naive,1.181763787813463
S12: Hénon,Naive,1.1807299951447041
S12: Hénon,Naive,1.1807845782578519
S12: Hénon,Naive,1.181563261464556
S12: Hénon,Naive,1.1836641268926777
S12: Hénon,Naive,1.179975620015541
S12: Hénon,Naive,1.1819181230942344
S12: Hénon,Naive,1.180556164648705
S12: Hénon,Naive,1.1817689881634132
